STRUCT_ID	DRUG_NAME	GENE	ATC_CODE	TARGET_CLASS	TDL	Entrez
183	amlodipine	HTR6	C08CA01, C07FB07, C07FB12, C07FB13, C08CA51, C08GA02, C09BB03, C09BB04, C09BB07, C09BX01, C09BX03, C09BX04, C09DB01, C09DB02, C09DB04, C09DB05, C09DB06, C09DB07, C09DB09, C09DX01, C09DX03, C09DX06, C09DX07, C09XA53, C09XA54, C10BX03, C10BX07, C10BX09, C10BX11, C10BX14, C10BX18	GPCR	Tchem	3362
183	amlodipine	ADRA2C	C08CA01, C07FB07, C07FB12, C07FB13, C08CA51, C08GA02, C09BB03, C09BB04, C09BB07, C09BX01, C09BX03, C09BX04, C09DB01, C09DB02, C09DB04, C09DB05, C09DB06, C09DB07, C09DB09, C09DX01, C09DX03, C09DX06, C09DX07, C09XA53, C09XA54, C10BX03, C10BX07, C10BX09, C10BX11, C10BX14, C10BX18	GPCR	Tclin	152
183	amlodipine	SLC6A3	C08CA01, C07FB07, C07FB12, C07FB13, C08CA51, C08GA02, C09BB03, C09BB04, C09BB07, C09BX01, C09BX03, C09BX04, C09DB01, C09DB02, C09DB04, C09DB05, C09DB06, C09DB07, C09DB09, C09DX01, C09DX03, C09DX06, C09DX07, C09XA53, C09XA54, C10BX03, C10BX07, C10BX09, C10BX11, C10BX14, C10BX18	Transporter	Tclin	6531
183	amlodipine	CA1	C08CA01, C07FB07, C07FB12, C07FB13, C08CA51, C08GA02, C09BB03, C09BB04, C09BB07, C09BX01, C09BX03, C09BX04, C09DB01, C09DB02, C09DB04, C09DB05, C09DB06, C09DB07, C09DB09, C09DX01, C09DX03, C09DX06, C09DX07, C09XA53, C09XA54, C10BX03, C10BX07, C10BX09, C10BX11, C10BX14, C10BX18	Enzyme	Tclin	759
183	amlodipine	CACNA1H	C08CA01, C07FB07, C07FB12, C07FB13, C08CA51, C08GA02, C09BB03, C09BB04, C09BB07, C09BX01, C09BX03, C09BX04, C09DB01, C09DB02, C09DB04, C09DB05, C09DB06, C09DB07, C09DB09, C09DX01, C09DX03, C09DX06, C09DX07, C09XA53, C09XA54, C10BX03, C10BX07, C10BX09, C10BX11, C10BX14, C10BX18	Ion channel	Tclin	8912
183	amlodipine	ADRA1D	C08CA01, C07FB07, C07FB12, C07FB13, C08CA51, C08GA02, C09BB03, C09BB04, C09BB07, C09BX01, C09BX03, C09BX04, C09DB01, C09DB02, C09DB04, C09DB05, C09DB06, C09DB07, C09DB09, C09DX01, C09DX03, C09DX06, C09DX07, C09XA53, C09XA54, C10BX03, C10BX07, C10BX09, C10BX11, C10BX14, C10BX18	GPCR	Tclin	146
183	amlodipine	KCNK2	C08CA01, C07FB07, C07FB12, C07FB13, C08CA51, C08GA02, C09BB03, C09BB04, C09BB07, C09BX01, C09BX03, C09BX04, C09DB01, C09DB02, C09DB04, C09DB05, C09DB06, C09DB07, C09DB09, C09DX01, C09DX03, C09DX06, C09DX07, C09XA53, C09XA54, C10BX03, C10BX07, C10BX09, C10BX11, C10BX14, C10BX18	Ion channel	Tclin	3776
183	amlodipine	ADRA1A	C08CA01, C07FB07, C07FB12, C07FB13, C08CA51, C08GA02, C09BB03, C09BB04, C09BB07, C09BX01, C09BX03, C09BX04, C09DB01, C09DB02, C09DB04, C09DB05, C09DB06, C09DB07, C09DB09, C09DX01, C09DX03, C09DX06, C09DX07, C09XA53, C09XA54, C10BX03, C10BX07, C10BX09, C10BX11, C10BX14, C10BX18	GPCR	Tclin	148
183	amlodipine	ADRA1B	C08CA01, C07FB07, C07FB12, C07FB13, C08CA51, C08GA02, C09BB03, C09BB04, C09BB07, C09BX01, C09BX03, C09BX04, C09DB01, C09DB02, C09DB04, C09DB05, C09DB06, C09DB07, C09DB09, C09DX01, C09DX03, C09DX06, C09DX07, C09XA53, C09XA54, C10BX03, C10BX07, C10BX09, C10BX11, C10BX14, C10BX18	GPCR	Tclin	147
183	amlodipine	CACNA2D1	C08CA01, C07FB07, C07FB12, C07FB13, C08CA51, C08GA02, C09BB03, C09BB04, C09BB07, C09BX01, C09BX03, C09BX04, C09DB01, C09DB02, C09DB04, C09DB05, C09DB06, C09DB07, C09DB09, C09DX01, C09DX03, C09DX06, C09DX07, C09XA53, C09XA54, C10BX03, C10BX07, C10BX09, C10BX11, C10BX14, C10BX18	Ion channel	Tclin	781
186	amodiaquine	HPSE	P01BA06, P01BF03	Enzyme	Tchem	10855
186	amodiaquine	HNMT	P01BA06, P01BF03	Enzyme	Tchem	3176
186	amodiaquine	KCNH2	P01BA06, P01BF03	Ion channel	Tclin	3757
191	amoxapine	DRD3	N06AA17	GPCR	Tclin	1814
191	amoxapine	DRD2	N06AA17	GPCR	Tclin	1813
191	amoxapine	HRH1	N06AA17	GPCR	Tclin	3269
191	amoxapine	HTR6	N06AA17	GPCR	Tchem	3362
191	amoxapine	DRD1	N06AA17	GPCR	Tclin	1812
191	amoxapine	ADRA2A	N06AA17	GPCR	Tclin	150
191	amoxapine	SLC6A4	N06AA17	Transporter	Tclin	6532
191	amoxapine	SLC6A2	N06AA17	Transporter	Tclin	6530
191	amoxapine	HTR2B	N06AA17	GPCR	Tclin	3357
191	amoxapine	ADRA2B	N06AA17	GPCR	Tclin	151
191	amoxapine	CHRM1	N06AA17	GPCR	Tclin	1128
191	amoxapine	CHRM2	N06AA17	GPCR	Tclin	1129
191	amoxapine	CHRM3	N06AA17	GPCR	Tclin	1131
191	amoxapine	CHRM4	N06AA17	GPCR	Tclin	1132
191	amoxapine	CHRM5	N06AA17	GPCR	Tclin	1133
191	amoxapine	ADRA2C	N06AA17	GPCR	Tclin	152
191	amoxapine	CYP2D6	N06AA17	Enzyme	Tclin	1565
191	amoxapine	ADRA1D	N06AA17	GPCR	Tclin	146
191	amoxapine	HTR3A	N06AA17	Ion channel	Tclin	3359
191	amoxapine	HTR1A	N06AA17	GPCR	Tclin	3350
191	amoxapine	DRD4	N06AA17	GPCR	Tchem	1815
191	amoxapine	HTR2A	N06AA17	GPCR	Tclin	3356
191	amoxapine	HTR7	N06AA17	GPCR	Tclin	3363
191	amoxapine	SLC6A3	N06AA17	Transporter	Tclin	6531
191	amoxapine	GABRA1	N06AA17	Ion channel	Tclin	2554
191	amoxapine	GABRB2	N06AA17	Ion channel	Tclin	2561
191	amoxapine	GABRG2	N06AA17	Ion channel	Tclin	2566
191	amoxapine	SLC6A5	N06AA17	Transporter	Tchem	9152
191	amoxapine	ABCB1	N06AA17	Transporter	Tchem	5243
192	amoxicillin	HTR2B	J01CA04, A02BD01, A02BD03, A02BD04, A02BD05, A02BD06, A02BD07, A02BD10, A02BD11, A02BD12, A02BD13, A02BD14, A02BD15, J01CR02	GPCR	Tclin	3357
192	amoxicillin	HTR2A	J01CA04, A02BD01, A02BD03, A02BD04, A02BD05, A02BD06, A02BD07, A02BD10, A02BD11, A02BD12, A02BD13, A02BD14, A02BD15, J01CR02	GPCR	Tclin	3356
192	amoxicillin	HTR2C	J01CA04, A02BD01, A02BD03, A02BD04, A02BD05, A02BD06, A02BD07, A02BD10, A02BD11, A02BD12, A02BD13, A02BD14, A02BD15, J01CR02	GPCR	Tclin	3358
195	amfetamine	TAAR1	N06BA01	GPCR	Tclin	134864
195	amfetamine	SLC6A2	N06BA01	Transporter	Tclin	6530
195	amfetamine	SLC6A3	N06BA01	Transporter	Tclin	6531
195	amfetamine	SLC6A4	N06BA01	Transporter	Tclin	6532
195	amfetamine	ADRA1A	N06BA01	GPCR	Tclin	148
195	amfetamine	ADRA2A	N06BA01	GPCR	Tclin	150
198	ampicillin	TRPM4	J01CA01, S01AA19, J01CA51, J01CR01	Ion channel	Tchem	54795
198	ampicillin	TEK	J01CA01, S01AA19, J01CA51, J01CR01	Kinase	Tclin	7010
200	amprenavir	CYP3A4	J05AE05	Enzyme	Tclin	1576
200	amprenavir	TBXAS1	J05AE05	Enzyme	Tchem	6916
200	amprenavir	CTSD	J05AE05	Enzyme	Tchem	1509
201	amrinone	PDE3A	C01CE01	Enzyme	Tclin	5139
201	amrinone	PDE4A	C01CE01	Enzyme	Tclin	5141
201	amrinone	PDE4B	C01CE01	Enzyme	Tclin	5142
201	amrinone	PDE4C	C01CE01	Enzyme	Tclin	5143
201	amrinone	PDE4D	C01CE01	Enzyme	Tclin	5144
201	amrinone	PDE3B	C01CE01	Enzyme	Tclin	5140
203	amsacrine	TOP1MT	L01XX01	Enzyme	Tclin	116447
203	amsacrine	SLC22A1	L01XX01	Transporter	Tchem	6580
203	amsacrine	TOP2A	L01XX01	Enzyme	Tclin	7153
203	amsacrine	TOP2B	L01XX01	Enzyme	Tchem	7155
203	amsacrine	TOP2A	L01XX01	Enzyme	Tchem	7153
203	amsacrine	TOP2B	L01XX01	Enzyme	Tclin	7155
203	amsacrine	KCNH2	L01XX01	Ion channel	Tclin	3757
203	amsacrine	CYP2D6	L01XX01	Enzyme	Tclin	1565
203	amsacrine	TOP1	L01XX01	Enzyme	Tclin	7150
209	anagrelide	PDE3A	L01XX35	Enzyme	Tclin	5139
209	anagrelide	PDE2A	L01XX35	Enzyme	Tclin	5138
210	anastrozole	CYP19A1	L02BG03	Enzyme	Tclin	1588
213	androisoxazole	AR	NA	Nuclear hormone receptor	Tclin	367
217	anecortave	SERPINE1	S01LA02	Secreted	Tchem	5054
219	anhydrovinblastine	TUBB4B	NA	Structural	Tclin	10383
219	anhydrovinblastine	ABCC1	NA	Transporter	Tchem	4363
219	anhydrovinblastine	ABCB1	NA	Transporter	Tchem	5243
220	anileridine	OPRM1	N01AH05	GPCR	Tclin	4988
222	anisindione	GGCX	NA	Enzyme	Tclin	2677
223	octatropine methylbromide	CHRM3	NA	GPCR	Tclin	1131
223	octatropine methylbromide	CHRM1	NA	GPCR	Tclin	1128
224	antazoline	HRH1	R01AC04, R06AX05	GPCR	Tclin	3269
228	apomorphine	ADRA1D	G04BE07, N04BC07	GPCR	Tclin	146
228	apomorphine	DRD5	G04BE07, N04BC07	GPCR	Tchem	1816
228	apomorphine	ADRA2C	G04BE07, N04BC07	GPCR	Tclin	152
228	apomorphine	ADRA2B	G04BE07, N04BC07	GPCR	Tclin	151
228	apomorphine	HTR2C	G04BE07, N04BC07	GPCR	Tclin	3358
228	apomorphine	ADRA2A	G04BE07, N04BC07	GPCR	Tclin	150
228	apomorphine	HTR2A	G04BE07, N04BC07	GPCR	Tclin	3356
228	apomorphine	HTR2B	G04BE07, N04BC07	GPCR	Tclin	3357
228	apomorphine	DRD3	G04BE07, N04BC07	GPCR	Tclin	1814
228	apomorphine	DRD2	G04BE07, N04BC07	GPCR	Tclin	1813
228	apomorphine	SLC22A1	G04BE07, N04BC07	Transporter	Tchem	6580
228	apomorphine	DRD1	G04BE07, N04BC07	GPCR	Tclin	1812
228	apomorphine	DRD4	G04BE07, N04BC07	GPCR	Tchem	1815
228	apomorphine	HTR1A	G04BE07, N04BC07	GPCR	Tclin	3350
228	apomorphine	ADRA1B	G04BE07, N04BC07	GPCR	Tclin	147
228	apomorphine	HTR1D	G04BE07, N04BC07	GPCR	Tclin	3352
228	apomorphine	ADRA1A	G04BE07, N04BC07	GPCR	Tclin	148
228	apomorphine	HTR1B	G04BE07, N04BC07	GPCR	Tclin	3351
228	apomorphine	TRPA1	G04BE07, N04BC07	Ion channel	Tclin	8989
228	apomorphine	MPI	G04BE07, N04BC07	Enzyme	Tchem	4351
229	apraclonidine	ADRA2B	S01EA03	GPCR	Tclin	151
229	apraclonidine	ADRA2C	S01EA03	GPCR	Tclin	152
229	apraclonidine	ADRA1A	S01EA03	GPCR	Tclin	148
229	apraclonidine	ADRA1B	S01EA03	GPCR	Tclin	147
229	apraclonidine	ADRA1D	S01EA03	GPCR	Tclin	146
229	apraclonidine	ADRA2A	S01EA03	GPCR	Tclin	150
230	aprepitant	CYP3A4	A04AD12	Enzyme	Tclin	1576
230	aprepitant	TACR3	A04AD12	GPCR	Tchem	6870
230	aprepitant	TACR1	A04AD12	GPCR	Tclin	6869
231	aprindine	PSMA1	C01BB04	Enzyme	Tclin	5682
231	aprindine	HCN4	C01BB04	Ion channel	Tclin	10021
231	aprindine	CALM1	C01BB04	Cytosolic other	Tclin	801
231	aprindine	CALM2	C01BB04	Cytosolic other	Tclin	805
231	aprindine	CALM3	C01BB04	Cytosolic other	Tclin	808
231	aprindine	CYP2D6	C01BB04	Enzyme	Tclin	1565
231	aprindine	KCNH2	C01BB04	Ion channel	Tclin	3757
231	aprindine	SCN5A	C01BB04	Ion channel	Tclin	6331
237	arbutamine	ADRB1	C01CA22	GPCR	Tclin	153
239	argatroban	F2	B01AE03	Enzyme	Tclin	2147
239	argatroban	F10	B01AE03	Enzyme	Tclin	2159
239	argatroban	PLAT	B01AE03	Enzyme	Tclin	5327
242	aripiprazole	DRD4	N05AX12	GPCR	Tchem	1815
242	aripiprazole	SLC6A3	N05AX12	Transporter	Tclin	6531
242	aripiprazole	HTR5A	N05AX12	GPCR	Tchem	3361
242	aripiprazole	HTR3A	N05AX12	Ion channel	Tclin	3359
242	aripiprazole	HTR2B	N05AX12	GPCR	Tclin	3357
242	aripiprazole	ADRA1B	N05AX12	GPCR	Tclin	147
242	aripiprazole	HTR1E	N05AX12	GPCR	Tchem	3354
242	aripiprazole	DRD5	N05AX12	GPCR	Tchem	1816
242	aripiprazole	DRD1	N05AX12	GPCR	Tclin	1812
242	aripiprazole	CHRM3	N05AX12	GPCR	Tclin	1131
242	aripiprazole	ADRA2C	N05AX12	GPCR	Tclin	152
242	aripiprazole	ADRA2B	N05AX12	GPCR	Tclin	151
242	aripiprazole	CHRM1	N05AX12	GPCR	Tclin	1128
242	aripiprazole	ADRA2A	N05AX12	GPCR	Tclin	150
242	aripiprazole	CHRM5	N05AX12	GPCR	Tclin	1133
242	aripiprazole	ADRB1	N05AX12	GPCR	Tclin	153
242	aripiprazole	CHRM4	N05AX12	GPCR	Tclin	1132
242	aripiprazole	CHRM2	N05AX12	GPCR	Tclin	1129
242	aripiprazole	DRD3	N05AX12	GPCR	Tclin	1814
242	aripiprazole	ADRA1A	N05AX12	GPCR	Tclin	148
242	aripiprazole	HTR2C	N05AX12	GPCR	Tclin	3358
242	aripiprazole	HTR2A	N05AX12	GPCR	Tclin	3356
242	aripiprazole	HTR1A	N05AX12	GPCR	Tclin	3350
242	aripiprazole	DRD2	N05AX12	GPCR	Tclin	1813
242	aripiprazole	HTR1D	N05AX12	GPCR	Tclin	3352
242	aripiprazole	HRH1	N05AX12	GPCR	Tclin	3269
242	aripiprazole	HTR7	N05AX12	GPCR	Tclin	3363
242	aripiprazole	HTR6	N05AX12	GPCR	Tchem	3362
242	aripiprazole	SLC6A4	N05AX12	Transporter	Tclin	6532
242	aripiprazole	HTR1B	N05AX12	GPCR	Tclin	3351
242	aripiprazole	ADRB2	N05AX12	GPCR	Tclin	154
242	aripiprazole	SLC6A2	N05AX12	Transporter	Tclin	6530
242	aripiprazole	ABCB1	N05AX12	Transporter	Tchem	5243
242	aripiprazole	KCNH2	N05AX12	Ion channel	Tclin	3757
244	arsenic trioxide	TXNRD1	L01XX27	Enzyme	Tclin	7296
244	arsenic trioxide	KCNH2	L01XX27	Ion channel	Tclin	3757
249	astemizole	KCNH1	R06AX11	Ion channel	Tclin	3756
249	astemizole	ADRB1	R06AX11	GPCR	Tclin	153
249	astemizole	OPRM1	R06AX11	GPCR	Tclin	4988
249	astemizole	DRD1	R06AX11	GPCR	Tclin	1812
249	astemizole	DRD2	R06AX11	GPCR	Tclin	1813
249	astemizole	ADRA2A	R06AX11	GPCR	Tclin	150
249	astemizole	SIGMAR1	R06AX11	Membrane receptor	Tclin	10280
249	astemizole	SLC6A4	R06AX11	Transporter	Tclin	6532
249	astemizole	SLC6A2	R06AX11	Transporter	Tclin	6530
249	astemizole	HTR1A	R06AX11	GPCR	Tclin	3350
249	astemizole	HTR2A	R06AX11	GPCR	Tclin	3356
249	astemizole	HTR2B	R06AX11	GPCR	Tclin	3357
249	astemizole	HTR2C	R06AX11	GPCR	Tclin	3358
249	astemizole	HTR6	R06AX11	GPCR	Tchem	3362
249	astemizole	ADRA2B	R06AX11	GPCR	Tclin	151
249	astemizole	DRD3	R06AX11	GPCR	Tclin	1814
249	astemizole	HRH2	R06AX11	GPCR	Tclin	3274
249	astemizole	CHRM1	R06AX11	GPCR	Tclin	1128
249	astemizole	CHRM2	R06AX11	GPCR	Tclin	1129
249	astemizole	CHRM3	R06AX11	GPCR	Tclin	1131
249	astemizole	CHRM4	R06AX11	GPCR	Tclin	1132
249	astemizole	CHRM5	R06AX11	GPCR	Tclin	1133
249	astemizole	ADRB3	R06AX11	GPCR	Tclin	155
249	astemizole	ADRA2C	R06AX11	GPCR	Tclin	152
249	astemizole	SLC6A3	R06AX11	Transporter	Tclin	6531
249	astemizole	ADORA3	R06AX11	GPCR	Tchem	140
249	astemizole	DRD4	R06AX11	GPCR	Tchem	1815
249	astemizole	ADRA1D	R06AX11	GPCR	Tclin	146
249	astemizole	HTR3A	R06AX11	Ion channel	Tclin	3359
249	astemizole	OPRK1	R06AX11	GPCR	Tclin	4986
249	astemizole	OPRD1	R06AX11	GPCR	Tclin	4985
249	astemizole	EGFR	R06AX11	Kinase	Tclin	1956
249	astemizole	TACR1	R06AX11	GPCR	Tclin	6869
249	astemizole	LCK	R06AX11	Kinase	Tclin	3932
249	astemizole	FYN	R06AX11	Kinase	Tclin	2534
249	astemizole	ERBB2	R06AX11	Kinase	Tclin	2064
249	astemizole	TACR2	R06AX11	GPCR	Tchem	6865
249	astemizole	MC4R	R06AX11	GPCR	Tclin	4160
249	astemizole	MC5R	R06AX11	GPCR	Tchem	4161
249	astemizole	MC3R	R06AX11	GPCR	Tchem	4159
249	astemizole	CALM1	R06AX11	Cytosolic other	Tclin	801
249	astemizole	CALM2	R06AX11	Cytosolic other	Tclin	805
249	astemizole	CALM3	R06AX11	Cytosolic other	Tclin	808
249	astemizole	ABCG2	R06AX11	Transporter	Tchem	9429
249	astemizole	HRH1	R06AX11	GPCR	Tclin	3269
249	astemizole	ABCB1	R06AX11	Transporter	Tchem	5243
249	astemizole	CYP3A4	R06AX11	Enzyme	Tclin	1576
249	astemizole	KCNH2	R06AX11	Ion channel	Tclin	3757
249	astemizole	HRH4	R06AX11	GPCR	Tchem	59340
249	astemizole	SSTR5	R06AX11	GPCR	Tclin	6755
249	astemizole	SLC47A1	R06AX11	Transporter	Tchem	55244
249	astemizole	GLRA1	R06AX11	Ion channel	Tclin	2741
254	atazanavir	CYP1A2	J05AE08, J05AR15, J05AR23	Enzyme	Tchem	1544
254	atazanavir	CYP2C9	J05AE08, J05AR15, J05AR23	Enzyme	Tchem	1559
254	atazanavir	CYP3A4	J05AE08, J05AR15, J05AR23	Enzyme	Tclin	1576
254	atazanavir	ABCB1	J05AE08, J05AR15, J05AR23	Transporter	Tchem	5243
255	atenolol	ADORA3	C07AB03, C07BB03, C07CB03, C07CB53, C07DB01, C07FB03	GPCR	Tchem	140
255	atenolol	ADRB1	C07AB03, C07BB03, C07CB03, C07CB53, C07DB01, C07FB03	GPCR	Tclin	153
255	atenolol	ADRB2	C07AB03, C07BB03, C07CB03, C07CB53, C07DB01, C07FB03	GPCR	Tclin	154
256	atomoxetine	SLC6A3	N06BA09	Transporter	Tclin	6531
256	atomoxetine	SLC6A2	N06BA09	Transporter	Tclin	6530
256	atomoxetine	KCNH2	N06BA09	Ion channel	Tclin	3757
256	atomoxetine	SLC6A4	N06BA09	Transporter	Tclin	6532
256	atomoxetine	KCNJ6	N06BA09	Ion channel	Tchem	3763
256	atomoxetine	KCNJ6	N06BA09	Ion channel	Tchem	3763
256	atomoxetine	CYP2D6	N06BA09	Enzyme	Tclin	1565
257	atorvastatin	HMGCR	C10AA05, C10BA05, C10BA08, C10BX03, C10BX06, C10BX08, C10BX11, C10BX12, C10BX15, C10BX18	Enzyme	Tclin	3156
257	atorvastatin	NR1I3	C10AA05, C10BA05, C10BA08, C10BX03, C10BX06, C10BX08, C10BX11, C10BX12, C10BX15, C10BX18	Nuclear hormone receptor	Tchem	9970
257	atorvastatin	CYP3A4	C10AA05, C10BA05, C10BA08, C10BX03, C10BX06, C10BX08, C10BX11, C10BX12, C10BX15, C10BX18	Enzyme	Tclin	1576
257	atorvastatin	HDAC6	C10AA05, C10BA05, C10BA08, C10BX03, C10BX06, C10BX08, C10BX11, C10BX12, C10BX15, C10BX18	Enzyme	Tclin	10013
257	atorvastatin	HDAC1	C10AA05, C10BA05, C10BA08, C10BX03, C10BX06, C10BX08, C10BX11, C10BX12, C10BX15, C10BX18	Enzyme	Tclin	3065
257	atorvastatin	HDAC2	C10AA05, C10BA05, C10BA08, C10BX03, C10BX06, C10BX08, C10BX11, C10BX12, C10BX15, C10BX18	Enzyme	Tclin	3066
258	atovaquone	DHODH	P01AX06	Enzyme	Tclin	1723
259	atracurium	CHRNA2	M03AC04	Ion channel	Tchem	1135
259	atracurium	CHRNA1	M03AC04	Ion channel	Tclin	1134
259	atracurium	CHRNB1	M03AC04	Ion channel	Tclin	1140
259	atracurium	CHRND	M03AC04	Ion channel	Tclin	1144
260	atropine	CHRM5	A03BA01, S01FA01, A03CB03	GPCR	Tclin	1133
260	atropine	CHRM4	A03BA01, S01FA01, A03CB03	GPCR	Tclin	1132
260	atropine	CHRM3	A03BA01, S01FA01, A03CB03	GPCR	Tclin	1131
260	atropine	CHRM2	A03BA01, S01FA01, A03CB03	GPCR	Tclin	1129
260	atropine	CHRM1	A03BA01, S01FA01, A03CB03	GPCR	Tclin	1128
260	atropine	HTR2C	A03BA01, S01FA01, A03CB03	GPCR	Tclin	3358
260	atropine	ADRA1D	A03BA01, S01FA01, A03CB03	GPCR	Tclin	146
260	atropine	SLC22A1	A03BA01, S01FA01, A03CB03	Transporter	Tchem	6580
260	atropine	HRH1	A03BA01, S01FA01, A03CB03	GPCR	Tclin	3269
260	atropine	HTR2A	A03BA01, S01FA01, A03CB03	GPCR	Tclin	3356
266	azapropazone	XDH	M01AX04	Enzyme	Tclin	7498
266	azapropazone	PTGS1	M01AX04	Enzyme	Tclin	5742
268	azatadine	HRH1	R06AX09	GPCR	Tclin	3269
269	azathioprine	TPMT	L04AX01	Enzyme	Tchem	7172
269	azathioprine	ABCC5	L04AX01	Transporter	Tchem	10057
269	azathioprine	ABCG2	L04AX01	Transporter	Tchem	9429
270	azelaic acid	SRD5A2	D10AX03	Enzyme	Tclin	6716
271	azelastine	HRH1	R01AC03, R06AX19, S01GX07	GPCR	Tclin	3269
271	azelastine	ABCB1	R01AC03, R06AX19, S01GX07	Transporter	Tchem	5243
271	azelastine	ADRA1A	R01AC03, R06AX19, S01GX07	GPCR	Tclin	148
271	azelastine	ADRA1B	R01AC03, R06AX19, S01GX07	GPCR	Tclin	147
271	azelastine	KCNH2	R01AC03, R06AX19, S01GX07	Ion channel	Tclin	3757
271	azelastine	HRH3	R01AC03, R06AX19, S01GX07	GPCR	Tclin	11255
276	azithromycin	ABCB1	J01FA10, S01AA26, J01RA07	Transporter	Tchem	5243
276	azithromycin	KCNH2	J01FA10, S01AA26, J01RA07	Ion channel	Tclin	3757
276	azithromycin	MLNR	J01FA10, S01AA26, J01RA07	GPCR	Tchem	2862
281	bacitracin	EGFR	D06AX05, J01XX10, R02AB04	Kinase	Tclin	1956
281	bacitracin	LCK	D06AX05, J01XX10, R02AB04	Kinase	Tclin	3932
282	baclofen	ADORA3	M03BX01	GPCR	Tchem	140
282	baclofen	GABBR1	M03BX01	GPCR	Tclin	2550
282	baclofen	GABBR2	M03BX01	GPCR	Tclin	9568
284	balsalazide	PTGS1	A07EC04	Enzyme	Tclin	5742
284	balsalazide	PTGS2	A07EC04	Enzyme	Tclin	5743
284	balsalazide	ALOX5	A07EC04	Enzyme	Tclin	240
284	balsalazide	PPARG	A07EC04	Nuclear hormone receptor	Tclin	5468
285	bambuterol	CYP2D6	R03CC12	Enzyme	Tclin	1565
285	bambuterol	ADRB2	R03CC12	GPCR	Tclin	154
285	bambuterol	ACHE	R03CC12	Enzyme	Tclin	43
285	bambuterol	BCHE	R03CC12	Enzyme	Tclin	590
294	beclometasone dipropionate	NR3C1	A07EA07, D07AC15, D07CC04, R01AD01, R03AK08, R03AK13, R03AL09, R03BA01	Nuclear hormone receptor	Tclin	2908
294	beclometasone dipropionate	MMP9	A07EA07, D07AC15, D07CC04, R01AD01, R03AK08, R03AK13, R03AL09, R03BA01	Enzyme	Tchem	4318
294	beclometasone dipropionate	IL5	A07EA07, D07AC15, D07CC04, R01AD01, R03AK08, R03AK13, R03AL09, R03BA01	Cytokine	Tclin	3567
296	belotecan	TOP1	L01CE04	Enzyme	Tclin	7150
299	benazepril	ACE	C09AA07, C09BA07	Enzyme	Tclin	1636
302	bendamustine	HDAC3	L01AA09	Enzyme	Tclin	8841
302	bendamustine	HDAC1	L01AA09	Enzyme	Tclin	3065
302	bendamustine	HDAC2	L01AA09	Enzyme	Tclin	3066
302	bendamustine	HDAC10	L01AA09	Enzyme	Tclin	83933
302	bendamustine	HDAC8	L01AA09	Enzyme	Tclin	55869
302	bendamustine	HDAC6	L01AA09	Enzyme	Tclin	10013
305	bendroflumethiazide	SLC12A3	C03AA01, C03AB01, C03EA13	Transporter	Tclin	6559
305	bendroflumethiazide	KCNMA1	C03AA01, C03AB01, C03EA13	Ion channel	Tclin	3778
305	bendroflumethiazide	CA4	C03AA01, C03AB01, C03EA13	Enzyme	Tclin	762
305	bendroflumethiazide	CA1	C03AA01, C03AB01, C03EA13	Enzyme	Tclin	759
305	bendroflumethiazide	CA2	C03AA01, C03AB01, C03EA13	Enzyme	Tclin	760
311	benoxaprofen	ALOX5	M01AE06	Enzyme	Tclin	240
312	benperidol	SIGMAR1	N05AD07	Membrane receptor	Tclin	10280
312	benperidol	DRD4	N05AD07	GPCR	Tchem	1815
312	benperidol	DRD3	N05AD07	GPCR	Tclin	1814
312	benperidol	HTR2A	N05AD07	GPCR	Tclin	3356
312	benperidol	KCNH2	N05AD07	Ion channel	Tclin	3757
312	benperidol	DRD2	N05AD07	GPCR	Tclin	1813
313	diphenidol	DRD2	NA	GPCR	Tclin	1813
313	diphenidol	SIGMAR1	NA	Membrane receptor	Tclin	10280
313	diphenidol	HTR2A	NA	GPCR	Tclin	3356
313	diphenidol	DRD3	NA	GPCR	Tclin	1814
313	diphenidol	CHRM1	NA	GPCR	Tclin	1128
313	diphenidol	CHRM2	NA	GPCR	Tclin	1129
313	diphenidol	CHRM3	NA	GPCR	Tclin	1131
313	diphenidol	CHRM4	NA	GPCR	Tclin	1132
313	diphenidol	CHRM5	NA	GPCR	Tclin	1133
313	diphenidol	CYP2D6	NA	Enzyme	Tclin	1565
313	diphenidol	SCN1A	NA	Ion channel	Tclin	6323
313	diphenidol	SCN2A	NA	Ion channel	Tclin	6326
313	diphenidol	SCN3A	NA	Ion channel	Tclin	6328
314	benserazide	DDC	NA	Enzyme	Tclin	1644
314	benserazide	ESR2	NA	Nuclear hormone receptor	Tclin	2100
323	benzocaine	SCN5A	C05AD03, D04AB04, N01BA05, R02AD01	Ion channel	Tclin	6331
323	benzocaine	SCN1A	C05AD03, D04AB04, N01BA05, R02AD01	Ion channel	Tclin	6323
323	benzocaine	SCN2A	C05AD03, D04AB04, N01BA05, R02AD01	Ion channel	Tclin	6326
323	benzocaine	SCN3A	C05AD03, D04AB04, N01BA05, R02AD01	Ion channel	Tclin	6328
323	benzocaine	SCN4A	C05AD03, D04AB04, N01BA05, R02AD01	Ion channel	Tclin	6329
323	benzocaine	SCN7A	C05AD03, D04AB04, N01BA05, R02AD01	Ion channel	Tclin	6332
323	benzocaine	SCN8A	C05AD03, D04AB04, N01BA05, R02AD01	Ion channel	Tclin	6334
