act_id,struct_id,target_id,target_name,target_class,accession,gene,swissprot,act_value,act_unit,act_type,act_comment,act_source,relation,moa,moa_source,act_source_url,moa_source_url,action_type,first_in_class,tdl,act_ref_id,moa_ref_id,organism
216947,6,907,Voltage-dependent L-type calcium channel subunit alpha-1F,Ion channel,O60840,CACNA1F,CAC1F_HUMAN,6,,IC50,,IUPHAR,~,,,,,GATING INHIBITOR,,Tclin,,,Homo sapiens
216948,6,1853,Voltage-dependent L-type calcium channel subunit alpha-1C,Ion channel,P22002,Cacna1c,CAC1C_RAT,6,,IC50,,IUPHAR,=,,,,,GATING INHIBITOR,,,,,Rattus norvegicus
216949,6,1960,Voltage-dependent L-type calcium channel subunit alpha-1S,Ion channel,Q02485,Cacna1s,CAC1S_RAT,6,,IC50,,IUPHAR,=,,,,,GATING INHIBITOR,,,,,Rattus norvegicus
216950,91,3939,P2X purinoceptor 2,Unclassified,P49653,P2rx2,P2RX2_RAT,5.85,,EC50,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=1713,,AGONIST,,,,,Rattus norvegicus
216951,91,580,P2X purinoceptor 1,Ion channel,P51575,P2RX1,P2RX1_HUMAN,7.25,,EC50,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=1713,,AGONIST,,Tchem,,,Homo sapiens
216952,91,4096,P2X purinoceptor 5,Unclassified,P51578,P2rx5,P2RX5_RAT,6,,EC50,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=1713,,AGONIST,,,,,Rattus norvegicus
216953,91,4095,P2X purinoceptor 6,Unclassified,P51579,P2rx6,P2RX6_RAT,6,,EC50,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=1713,,AGONIST,,,,,Rattus norvegicus
216954,91,3915,Transient receptor potential cation channel subfamily M member 4,Unclassified,Q7TN37,Trpm4,TRPM4_MOUSE,6.1,,IC50,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=1713,,BLOCKER,,,,,Mus musculus
216955,91,2607,P2X purinoceptor 4,Ion channel,Q99571,P2RX4,P2RX4_HUMAN,6.3,,EC50,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=1713,,AGONIST,,Tchem,,,Homo sapiens
216956,91,3977,P2X purinoceptor 4,Unclassified,Q9JJX6,P2rx4,P2RX4_MOUSE,6,,EC50,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=1713,,AGONIST,,,,,Mus musculus
216957,138,4068,Prostaglandin E2 receptor EP3 subtype,Unclassified,P34980,Ptger3,PE2R3_RAT,9.35,,EC50,,IUPHAR,=,,,,,AGONIST,,,,,Rattus norvegicus
216958,138,2152,Prostaglandin E2 receptor EP4 subtype,GPCR,P43114,Ptger4,PE2R4_RAT,9.2,,Ki,,IUPHAR,=,,,,,AGONIST,,,,,Rattus norvegicus
216959,138,3975,Prostacyclin receptor,Unclassified,P43252,Ptgir,PI2R_MOUSE,7.5,,Ki,,IUPHAR,=,,,,,AGONIST,,,,,Mus musculus
216960,138,4093,Prostaglandin E2 receptor EP1 subtype,Unclassified,P70597,Ptger1,PE2R1_RAT,7,,Ki,,IUPHAR,=,,,,,AGONIST,,,,,Rattus norvegicus
216961,138,2151,Prostaglandin E2 receptor EP2 subtype,GPCR,Q62928,Ptger2,PE2R2_RAT,8,,Ki,,IUPHAR,=,,,,,AGONIST,,,,,Rattus norvegicus
216962,138,3273,Cation channel sperm-associated protein 4,Ion channel,Q7RTX7,CATSPER4,CTSR4_HUMAN,6.3,,EC50,Patch clamp electrophysiology.,IUPHAR,=,,,,,ACTIVATOR,,Tchem,,,Homo sapiens
216963,138,3272,Cation channel sperm-associated protein 3,Ion channel,Q86XQ3,CATSPER3,CTSR3_HUMAN,6.3,,EC50,Patch clamp electrophysiology.,IUPHAR,=,,,,,ACTIVATOR,,Tchem,,,Homo sapiens
216964,138,3270,Cation channel sperm-associated protein 1,Ion channel,Q8NEC5,CATSPER1,CTSR1_HUMAN,6.3,,EC50,Patch clamp electrophysiology,IUPHAR,=,,,,,ACTIVATOR,,Tchem,,,Homo sapiens
216965,138,3271,Cation channel sperm-associated protein 2,Ion channel,Q96P56,CATSPER2,CTSR2_HUMAN,6.3,,EC50,Patch clamp electrophysiology.,IUPHAR,=,,,,,ACTIVATOR,,Tchem,,,Homo sapiens
216966,158,4064,Sodium/hydrogen exchanger 5,Unclassified,Q14940,SLC9A5,SL9A5_HUMAN,4.68,,Ki,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=2421,,INHIBITOR,,,,,Homo sapiens
216967,176,4072,Sodium channel protein type 5 subunit alpha,Unclassified,P15389,Scn5a,SCN5A_RAT,5.7,,IC50,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=2566,,BLOCKER,,,,,Rattus norvegicus
216968,179,1865,D(3) dopamine receptor,GPCR,P19020,Drd3,DRD3_RAT,7.4,,Ki,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=963,,ANTAGONIST,,,,,Rattus norvegicus
216969,180,1847,5-hydroxytryptamine receptor 2C,GPCR,P08909,Htr2c,5HT2C_RAT,8.1,,Ki,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=200,,ANTAGONIST,,,,,Rattus norvegicus
216970,180,1763,5-hydroxytryptamine receptor 2A,GPCR,P14842,Htr2a,5HT2A_RAT,8.4,,Ki,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=200,,ANTAGONIST,,,,,Rattus norvegicus
216971,180,1787,5-hydroxytryptamine receptor 7,GPCR,P32304,Htr7,5HT7R_MOUSE,6.4,,Ki,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=200,,ANTAGONIST,,,,,Mus musculus
216972,180,3990,G protein-activated inward rectifier potassium channel 2,Ion channel,P48542,Kcnj6,KCNJ6_MOUSE,4,,IC50,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=200,,BLOCKER,,,,,Mus musculus
216973,191,1847,5-hydroxytryptamine receptor 2C,GPCR,P08909,Htr2c,5HT2C_RAT,8.7,,Ki,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=201,,ANTAGONIST,,,,,Rattus norvegicus
216974,191,1763,5-hydroxytryptamine receptor 2A,GPCR,P14842,Htr2a,5HT2A_RAT,9,,Ki,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=201,,ANTAGONIST,,,,,Rattus norvegicus
216975,191,1777,5-hydroxytryptamine receptor 7,GPCR,P32305,Htr7,5HT7R_RAT,7.4,,Ki,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=201,,ANTAGONIST,,,,,Rattus norvegicus
216976,242,1878,D(4) dopamine receptor,GPCR,P30729,Drd4,DRD4_RAT,7.3,,Ki,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=34,,ANTAGONIST,,,,,Rattus norvegicus
216977,242,2011,5-hydroxytryptamine receptor 6,GPCR,P31388,Htr6,5HT6R_RAT,6.8,,Ki,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=34,,AGONIST,,,,,Rattus norvegicus
216978,242,1777,5-hydroxytryptamine receptor 7,GPCR,P32305,Htr7,5HT7R_RAT,7.8,,Ki,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=34,,AGONIST,,,,,Rattus norvegicus
216979,274,4091,Potassium voltage-gated channel subfamily KQT member 1,Unclassified,P97414,Kcnq1,KCNQ1_MOUSE,5.3,,IC50,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=2588,,BLOCKER,,,,,Mus musculus
216980,333,3963,Sodium-dependent neutral amino acid transporter B(0)AT1,Unclassified,Q695T7,SLC6A19,S6A19_HUMAN,4.36,,IC50,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=7601,,INHIBITOR,,,,,Homo sapiens
216981,343,494,Prostaglandin E2 receptor EP4 subtype,GPCR,P35408,PTGER4,PE2R4_HUMAN,5.14,,Ki,,IUPHAR,=,,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=1967,,AGONIST,,Tclin,,,Homo sapiens
215867,5203,699,Poly [ADP-ribose] polymerase 1,Enzyme,P09874,PARP1,PARP1_HUMAN,8.5,,IC50,,SCIENTIFIC LITERATURE,=,1,DRUG LABEL,http://dx.doi.org/10.1021/acs.jmedchem.6b00990,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/209115s000lbl.pdf,INHIBITOR,,Tclin,629,628,Homo sapiens
215868,5203,34,Poly [ADP-ribose] polymerase 2,Enzyme,Q9UGN5,PARP2,PARP2_HUMAN,7.550000190734863,,IC50,,SCIENTIFIC LITERATURE,=,1,DRUG LABEL,http://dx.doi.org/10.1021/acs.jmedchem.6b00990,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/209115s000lbl.pdf,INHIBITOR,,Tclin,629,628,Homo sapiens
215869,5203,3508,Poly [ADP-ribose] polymerase 3,Enzyme,Q9Y6F1,PARP3,PARP3_HUMAN,6.389999866485596,,IC50,,SCIENTIFIC LITERATURE,=,1,DRUG LABEL,http://dx.doi.org/10.1021/acs.jmedchem.6b00990,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/209115s000lbl.pdf,INHIBITOR,,Tclin,629,628,Homo sapiens
215870,5203,3727,Poly [ADP-ribose] polymerase 4,Enzyme,Q9UKK3,PARP4,PARP4_HUMAN,6.079999923706055,,IC50,,SCIENTIFIC LITERATURE,=,,,http://dx.doi.org/10.1021/acs.jmedchem.6b00990,,INHIBITOR,,,629,,Homo sapiens
215871,5203,2537,Tankyrase-1,Enzyme,O95271,TNKS,TNKS1_HUMAN,6.840000152587891,,IC50,,SCIENTIFIC LITERATURE,=,,,http://dx.doi.org/10.1021/acs.jmedchem.6b00990,,INHIBITOR,,Tchem,629,,Homo sapiens
215872,5203,2365,Tankyrase-2,Enzyme,Q9H2K2,TNKS2,TNKS2_HUMAN,6.050000190734863,,IC50,,SCIENTIFIC LITERATURE,=,,,http://dx.doi.org/10.1021/acs.jmedchem.6b00990,,INHIBITOR,,Tchem,629,,Homo sapiens
215874,5203,3728,Poly [ADP-ribose] polymerase 10,Enzyme,Q53GL7,PARP10,PAR10_HUMAN,6.25,,IC50,,SCIENTIFIC LITERATURE,=,,,http://dx.doi.org/10.1021/acs.jmedchem.6b00990,,INHIBITOR,,,629,,Homo sapiens
215875,5203,3729,Poly [ADP-ribose] polymerase 12,Enzyme,Q9H0J9,PARP12,PAR12_HUMAN,5.179999828338623,,IC50,,SCIENTIFIC LITERATURE,=,,,http://dx.doi.org/10.1021/acs.jmedchem.6b00990,,INHIBITOR,,,629,,Homo sapiens
215876,5203,3730,Poly [ADP-ribose] polymerase 14,Enzyme,Q460N5,PARP14,PAR14_HUMAN,5.050000190734863,,IC50,,SCIENTIFIC LITERATURE,=,,,http://dx.doi.org/10.1021/acs.jmedchem.6b00990,,INHIBITOR,,,629,,Homo sapiens
215878,5203,3731,Poly [ADP-ribose] polymerase 15,Enzyme,Q460N3,PARP15,PAR15_HUMAN,4.489999771118164,,IC50,,SCIENTIFIC LITERATURE,=,,,http://dx.doi.org/10.1021/acs.jmedchem.6b00990,,INHIBITOR,,,629,,Homo sapiens
215879,5201,2863,Phosphodiesterase 4,Enzyme,P27815|Q07343|Q08493|Q08499,PDE4A|PDE4B|PDE4C|PDE4D,PDE4A_HUMAN|PDE4B_HUMAN|PDE4C_HUMAN|PDE4D_HUMAN,6.3098039627075195,,IC50,,SCIENTIFIC LITERATURE,=,1,DRUG LABEL,http://www.ncbi.nlm.nih.gov/pubmed/20188549,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207695s000lbl.pdf,INHIBITOR,,Tclin|Tclin|Tclin|Tclin,630,631,Homo sapiens
215880,5202,679,Tyrosine-protein kinase JAK1,Kinase,P23458,JAK1,JAK1_HUMAN,8.229147911071777,,IC50,,SCIENTIFIC LITERATURE,=,1,DRUG LABEL,http://www.ncbi.nlm.nih.gov/pubmed/20363976,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004085/WC500223723.pdf,INHIBITOR,,Tclin,632,648,Homo sapiens
215881,5202,712,Tyrosine-protein kinase JAK2,Kinase,O60674,JAK2,JAK2_HUMAN,8.244125366210938,,IC50,,SCIENTIFIC LITERATURE,=,1,DRUG LABEL,http://www.ncbi.nlm.nih.gov/pubmed/20363976,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004085/WC500223723.pdf,INHIBITOR,,Tclin,632,648,Homo sapiens
215882,5202,2137,Non-receptor tyrosine-protein kinase TYK2,Kinase,P29597,TYK2,TYK2_HUMAN,7.275723934173584,,IC50,,SCIENTIFIC LITERATURE,=,,,http://www.ncbi.nlm.nih.gov/pubmed/20363976,,INHIBITOR,,Tclin,632,,Homo sapiens
215883,5209,387,Epidermal growth factor receptor,Kinase,P00533,EGFR,EGFR_HUMAN,8.698969841003418,,IC50,,SCIENTIFIC LITERATURE,=,1,SCIENTIFIC LITERATURE,http://www.ncbi.nlm.nih.gov/pubmed/22959248,http://www.ncbi.nlm.nih.gov/pubmed/22088449,INHIBITOR,,Tclin,633,634,Homo sapiens
215884,5210,387,Epidermal growth factor receptor,Kinase,P00533,EGFR,EGFR_HUMAN,8.036211967468262,,IC50,HCC827 cells expressing EGFR(DEL19),SCIENTIFIC LITERATURE,=,1,SCIENTIFIC LITERATURE,http://www.ncbi.nlm.nih.gov/pubmed/27357069,http://www.ncbi.nlm.nih.gov/pubmed/27357069,INHIBITOR,,Tclin,635,635,Homo sapiens
215887,5208,36,Heat-stable enterotoxin receptor,Enzyme,P25092,GUCY2C,GUC2C_HUMAN,6.721246242523193,,EC50,Stimulation of cGMP synthesis in T84 cells,SCIENTIFIC LITERATURE,=,1,DRUG LABEL,http://www.ncbi.nlm.nih.gov/pubmed/26558155,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208745lbl.pdf,AGONIST,,Tclin,637,636,Homo sapiens
215890,4299,3496,Cytochrome P450 3A,Enzyme,P08684|P20815|P24462|Q9HB55,CYP3A4|CYP3A43|CYP3A5|CYP3A7,CP343_HUMAN|CP3A4_HUMAN|CP3A5_HUMAN|CP3A7_HUMAN,6.027334213256836,,Ki,Inactivation of Human Hepatic Microsomal CYP3A-Dependent Midazolam 1'-Hydroxylase Activity,SCIENTIFIC LITERATURE,=,1,DRUG LABEL,http://www.ncbi.nlm.nih.gov/pubmed/24900196,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/203094s005lbl.pdf,INHIBITOR,,Tclin|Tclin|Tclin|Tclin,638,639,Homo sapiens
215891,5188,382,Tyrosine-protein kinase ABL1,Kinase,P00519,ABL1,ABL1_HUMAN,7.514278411865234,,IC50,,SCIENTIFIC LITERATURE,=,1,SCIENTIFIC LITERATURE,http://www.ncbi.nlm.nih.gov/pubmed/25676420,http://www.ncbi.nlm.nih.gov/pubmed/25676420,INHIBITOR,,Tclin,640,640,Homo sapiens
215892,5211,542,Vascular endothelial growth factor receptor 2,Kinase,P35968,KDR,VGFR2_HUMAN,9,,IC50,,SCIENTIFIC LITERATURE,=,1,SCIENTIFIC LITERATURE,http://www.ncbi.nlm.nih.gov/pubmed/21443688,http://www.ncbi.nlm.nih.gov/pubmed/21443688,INHIBITOR,,Tclin,641,641,Homo sapiens
215893,5211,383,Mast/stem cell growth factor receptor Kit,Kinase,P10721,KIT,KIT_HUMAN,6.367542743682861,,IC50,,SCIENTIFIC LITERATURE,=,,,http://www.ncbi.nlm.nih.gov/pubmed/21443688,,INHIBITOR,,Tclin,641,,Homo sapiens
215894,5211,540,Proto-oncogene tyrosine-protein kinase receptor Ret,Kinase,P07949,RET,RET_HUMAN,7.886056423187256,,IC50,,SCIENTIFIC LITERATURE,=,,,http://www.ncbi.nlm.nih.gov/pubmed/21443688,,INHIBITOR,,Tclin,641,,Homo sapiens
215895,5211,532,Proto-oncogene tyrosine-protein kinase Src,Kinase,P12931,SRC,SRC_HUMAN,6.275723934173584,,IC50,,SCIENTIFIC LITERATURE,=,,,http://www.ncbi.nlm.nih.gov/pubmed/21443688,,INHIBITOR,,Tclin,641,,Homo sapiens
215896,1736,2857,Muscarinic acetylcholine receptor,GPCR,P08172|P08173|P08912|P11229|P20309,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,ACM1_HUMAN|ACM2_HUMAN|ACM3_HUMAN|ACM4_HUMAN|ACM5_HUMAN,,,,,KEGG DRUG,,1,KEGG DRUG,http://www.kegg.jp/entry/D00721,http://www.kegg.jp/entry/D00721,ANTAGONIST,,Tclin|Tclin|Tclin|Tclin|Tclin,,,Homo sapiens
215897,2815,437,Voltage-dependent L-type calcium channel subunit alpha-1S,Ion channel,Q13698,CACNA1S,CAC1S_HUMAN,,,,,UNKNOWN,,1,IUPHAR,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=2406,BLOCKER,,Tclin,,,Homo sapiens
215898,1545,54,Beta-1 adrenergic receptor,GPCR,P08588,ADRB1,ADRB1_HUMAN,,,,,KEGG DRUG,,1,KEGG DRUG,http://www.kegg.jp/entry/D01847,http://www.kegg.jp/entry/D01847,ANTAGONIST,,Tclin,,,Homo sapiens
215899,2165,66,Prostaglandin G/H synthase 1,Enzyme,P23219,PTGS1,PGH1_HUMAN,,,,,KEGG DRUG,,1,KEGG DRUG,http://www.kegg.jp/entry/D08374,http://www.kegg.jp/entry/D08374,INHIBITOR,,Tclin,,,Homo sapiens
215900,2165,56,Prostaglandin G/H synthase 2,Enzyme,P35354,PTGS2,PGH2_HUMAN,,,,,KEGG DRUG,,1,KEGG DRUG,http://www.kegg.jp/entry/D08374,http://www.kegg.jp/entry/D08374,INHIBITOR,,Tclin,,,Homo sapiens
215863,5186,3726,Toxin B,Enzyme,P18177,toxB,TOXB_CLODI,9,,Kd,,DRUG LABEL,=,1,DRUG LABEL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/761046s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/761046s000lbl.pdf,ANTIBODY BINDING,,,625,625,Clostridioides difficile
215865,5183,545,Platelet-derived growth factor receptor alpha,Kinase,P16234,PDGFRA,PGFRA_HUMAN,10.4,,Kd,BIAcore assay,IUPHAR,=,1,DRUG LABEL,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=9172,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/761038lbl.pdf,ANTIBODY BINDING,,Tclin,,624,Homo sapiens
215866,5179,2990,Interleukin-17 receptor,Membrane receptor,Q8NAC3|Q96F46,IL17RA|IL17RC,I17RA_HUMAN|I17RC_HUMAN,9.199999809265137,,Kd,,IUPHAR,=,1,SCIENTIFIC LITERATURE,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=7540,http://www.ncbi.nlm.nih.gov/pubmed/22455412,ANTIBODY BINDING,,Tclin|Tclin,,626,Homo sapiens
215857,2370,98,Sodium-dependent serotonin transporter,Transporter,P31645,SLC6A4,SC6A4_HUMAN,5.835647106170654,,Kd,,SCIENTIFIC LITERATURE,=,,,http://www.ncbi.nlm.nih.gov/pubmed/9537821,,,,Tclin,623,,Homo sapiens
215858,616,144,Sodium-dependent dopamine transporter,Transporter,Q01959,SLC6A3,SC6A3_HUMAN,5.97469425201416,,Kd,,SCIENTIFIC LITERATURE,=,,,http://www.ncbi.nlm.nih.gov/pubmed/9537821,,,,Tclin,623,,Homo sapiens
215859,616,99,Sodium-dependent noradrenaline transporter,Transporter,P23975,SLC6A2,SC6A2_HUMAN,5.84163761138916,,Kd,,SCIENTIFIC LITERATURE,=,,,http://www.ncbi.nlm.nih.gov/pubmed/9537821,,,,Tclin,623,,Homo sapiens
215860,916,98,Sodium-dependent serotonin transporter,Transporter,P31645,SLC6A4,SC6A4_HUMAN,5.4202165603637695,,Kd,,SCIENTIFIC LITERATURE,=,,,http://www.ncbi.nlm.nih.gov/pubmed/9537821,,,,Tclin,623,,Homo sapiens
215861,916,144,Sodium-dependent dopamine transporter,Transporter,Q01959,SLC6A3,SC6A3_HUMAN,5.6575775146484375,,Kd,,SCIENTIFIC LITERATURE,=,,,http://www.ncbi.nlm.nih.gov/pubmed/9537821,,,,Tclin,623,,Homo sapiens
215538,5174,3022,Integrin alpha-L/beta-2,Adhesion,P05107|P20701,ITGAL|ITGB2,ITAL_HUMAN|ITB2_HUMAN,8.045757293701172,,IC50,inhibition of ICAM-1 binding to LFA-1 in HuT 78 cell line,SCIENTIFIC LITERATURE,=,1,DRUG LABEL,http://www.ncbi.nlm.nih.gov/pubmed/24900456,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/208073s000lbl.pdf,ANTAGONIST,,Tclin|Tclin,615,616,Homo sapiens
215539,5001,1769,Kappa-type opioid receptor,GPCR,P41144,OPRK1,OPRK_CAVPO,7.259637355804443,,Ki,,DRUG LABEL,=,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206940s000lbl.pdf,,AGONIST,,,331,,Cavia porcellus
215540,4374,103,5-hydroxytryptamine receptor 2C,GPCR,P28335,HTR2C,5HT2C_HUMAN,7.886056423187256,,Ki,,DRUG LABEL,=,1,DRUG LABEL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/208524s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/208524s000lbl.pdf,AGONIST,,Tclin,617,617,Homo sapiens
215542,4374,102,5-hydroxytryptamine receptor 2B,GPCR,P41595,HTR2B,5HT2B_HUMAN,6.8326826095581055,,Ki,,DRUG LABEL,=,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/208524s000lbl.pdf,,,,Tclin,617,,Homo sapiens
215544,4374,101,5-hydroxytryptamine receptor 2A,GPCR,P28223,HTR2A,5HT2A_HUMAN,7.036211967468262,,Ki,,DRUG LABEL,=,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/208524s000lbl.pdf,,,,Tclin,617,,Homo sapiens
215545,5176,3652,uric acid,Metabolite,,,,,,,Mechanism of Action,DRUG LABEL,,1,DRUG LABEL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/125293s085lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/125293s085lbl.pdf,OXIDATIVE ENZYME,,,619,619,
215546,5177,2940,T-cell surface glycoprotein CD3,Surface antigen,P04234|P07766|P09693,CD3D|CD3E|CD3G,CD3D_HUMAN|CD3E_HUMAN|CD3G_HUMAN,,,,Mechanism of Action,UNKNOWN,,1,IUPHAR,,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=6889,ANTIBODY BINDING,,Tclin|Tclin|Tclin,,,Homo sapiens
215547,3325,2478,G-protein coupled receptor 35,GPCR,Q9HC97,GPR35,GPR35_HUMAN,8.793173789978027,,EC50,GPR35a–beta-arrestin-2 interaction assays performed using a CHO–K1 cell line stably expressing human GPR35 and beta-arrestin-2,SCIENTIFIC LITERATURE,=,,,http://www.ncbi.nlm.nih.gov/pubmed/24113750,,AGONIST,,Tchem,620,,Homo sapiens
215548,1889,2478,G-protein coupled receptor 35,GPCR,Q9HC97,GPR35,GPR35_HUMAN,6.013228416442871,,EC50,GPR35a–beta-arrestin-2 interaction assays performed using a CHO–K1 cell line stably expressing human GPR35 and beta-arrestin-2,SCIENTIFIC LITERATURE,=,,,http://www.ncbi.nlm.nih.gov/pubmed/24113750,,AGONIST,,Tchem,620,,Homo sapiens
215550,4353,110,Histamine H1 receptor,GPCR,P35367,HRH1,HRH1_HUMAN,7.193819999694824,,Ki,inhibition of [3H]-pyrilamine binding to human recombinant histamine H1-receptors,SCIENTIFIC LITERATURE,=,1,SCIENTIFIC LITERATURE,http://www.ncbi.nlm.nih.gov/pubmed/16274260,http://www.ncbi.nlm.nih.gov/pubmed/16274260,ANTAGONIST,,Tclin,118,118,Homo sapiens
215551,1005,125,Angiotensin-converting enzyme,Enzyme,P12821,ACE,ACE_HUMAN,4.3,,IC50,,IUPHAR,=,1,IUPHAR,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=6322,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=6322,INHIBITOR,,Tclin,,,Homo sapiens
215553,1006,125,Angiotensin-converting enzyme,Enzyme,P12821,ACE,ACE_HUMAN,7.5,,IC50,,IUPHAR,=,1,IUPHAR,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=6332,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=6332,INHIBITOR,,Tclin,,,Homo sapiens
215555,2741,83,D(2) dopamine receptor,GPCR,P14416,DRD2,DRD2_HUMAN,9.698970004,,Ki,,PDSP,,,,,,,,Tclin,,,Homo sapiens
215556,621,106,Alpha-1A adrenergic receptor,GPCR,P35348,ADRA1A,ADA1A_HUMAN,9.552841969,,Ki,,PDSP,,,,,,,,Tclin,,,Homo sapiens
215557,1626,378,Melatonin receptor type 1A,GPCR,P48039,MTNR1A,MTR1A_HUMAN,9.537602002,,Ki,,PDSP,,,,,,,,Tclin,,,Homo sapiens
215558,2741,158,D(4) dopamine receptor,GPCR,P21917,DRD4,DRD4_HUMAN,9.455931956,,Ki,,PDSP,,,,,,,,Tchem,,,Homo sapiens
215559,623,101,5-hydroxytryptamine receptor 2A,GPCR,P28223,HTR2A,5HT2A_HUMAN,9.366531544,,Ki,,PDSP,,,,,,,,Tclin,,,Homo sapiens
215560,623,158,D(4) dopamine receptor,GPCR,P21917,DRD4,DRD4_HUMAN,9.193820026,,Ki,,PDSP,,,,,,,,Tchem,,,Homo sapiens
215561,1211,110,Histamine H1 receptor,GPCR,P35367,HRH1,HRH1_HUMAN,9.065501549,,Ki,,PDSP,,,,,,,,Tclin,,,Homo sapiens
215562,403,172,Alpha-1B adrenergic receptor,GPCR,P35368,ADRA1B,ADA1B_HUMAN,8.86,,Ki,,PDSP,,,,,,,,Tclin,,,Homo sapiens
215563,820,101,5-hydroxytryptamine receptor 2A,GPCR,P28223,HTR2A,5HT2A_HUMAN,8.853871964,,Ki,,PDSP,,,,,,,,Tclin,,,Homo sapiens
215564,1211,158,D(4) dopamine receptor,GPCR,P21917,DRD4,DRD4_HUMAN,8.795880017,,Ki,,PDSP,,,,,,,,Tchem,,,Homo sapiens
215565,2332,113,Muscarinic acetylcholine receptor M1,GPCR,P11229,CHRM1,ACM1_HUMAN,8.721246399,,Ki,,PDSP,,,,,,,,Tclin,,,Homo sapiens
215566,820,103,5-hydroxytryptamine receptor 2C,GPCR,P28335,HTR2C,5HT2C_HUMAN,8.698970004,,Ki,,PDSP,,,,,,,,Tclin,,,Homo sapiens
215567,3201,1208,"Glutamate receptor ionotropic, kainate 4",Ion channel,Q16099,GRIK4,GRIK4_HUMAN,8.640164518,,Ki,,PDSP,,,,,,,,Tclin,,,Homo sapiens
215568,2741,108,D(3) dopamine receptor,GPCR,P35462,DRD3,DRD3_HUMAN,8.455931956,,Ki,,PDSP,,,,,,,,Tclin,,,Homo sapiens
