id,struct_id,approval,type,applicant,orphan
298,1786,1978-08-07,FDA,US PHARMS HOLDINGS I,
299,2098,1991-10-11,FDA,HOSPIRA INC,t
300,839,1995-05-26,FDA,PHARMACIA AND UPJOHN,t
301,2393,1998-06-29,FDA,MERCK,
302,1999,1957-05-10,FDA,,
303,1552,1998-09-10,FDA,SANOFI AVENTIS US,
304,2512,1953-10-28,FDA,,
305,962,1948-04-07,FDA,SANOFI AVENTIS US,
306,605,1955-03-11,FDA,FRESENIUS KABI USA,
307,2868,2001-08-20,FDA,NOVARTIS,t
308,2464,1992-10-30,FDA,COVIS PHARMA SARL,t
309,2697,1998-01-29,FDA,VALEANT PHARMS LLC,
310,1826,1998-12-24,FDA,CEPHALON,t
311,518,1987-12-31,FDA,ROCHE,
312,603,1960-05-20,FDA,,
313,2403,1996-09-24,FDA,FRESENIUS KABI USA,
314,751,1977-08-26,FDA,,
315,1223,1989-01-27,FDA,,
316,1830,1974-01-18,FDA,,
317,1097,1976-08-30,FDA,,
318,622,1958-10-28,FDA,PFIZER,
319,269,1968-03-20,FDA,PROMETHEUS LABS,
320,1019,2005-03-29,FDA,BRISTOL MYERS SQUIBB,
321,2813,1993-12-28,FDA,,
322,1634,1980-12-01,FDA,,
323,180,1961-04-07,FDA,ASTRAZENECA,
324,2099,1984-08-30,FDA,,
325,639,1996-06-26,FDA,GILEAD SCIENCES INC,
326,2009,1980-07-23,FDA,,
327,956,1969-09-23,FDA,,
328,2440,1997-11-22,FDA,,
329,2511,1966-07-01,FDA,,
330,1427,1959-04-16,FDA,,
331,2142,1952-01-30,FDA,NOVARTIS,
332,4086,1988-12-22,FDA,QOL MEDCL,t
333,2387,1998-03-27,FDA,WARNER CHILCOTT LLC,
334,2774,1960-02-23,FDA,,
335,3070,2000-04-03,FDA,,
336,2284,1956-04-13,FDA,,
337,1640,1973-06-14,FDA,,
338,852,1963-11-15,FDA,ROCHE,
339,1556,1997-07-25,FDA,NOVARTIS PHARMS,
340,2268,1951-04-26,FDA,,
341,3424,1967-07-24,FDA,HOSPIRA,
342,667,1993-02-26,FDA,,t
343,4115,2009-08-13,FDA,FOREST LABS INC,
344,34,1998-12-17,FDA,VIIV HLTHCARE,
345,2015,1965-06-04,FDA,,
346,1272,2001-02-28,FDA,JANSSEN PHARMS,
347,1103,1991-01-31,FDA,WYETH PHARMS INC,
348,2869,1997-11-25,FDA,IPR,
349,1872,1988-02-29,FDA,MERZ PHARMS,
350,2276,1955-07-27,FDA,,
351,3249,2008-12-12,FDA,,
352,432,1972-10-03,FDA,HOSPIRA,
353,1094,1964-05-28,FDA,,
355,2343,1963-04-10,FDA,,
356,1380,1943-03-23,FDA,ENDO PHARMS,
357,2489,1952-08-20,FDA,SANDOZ,
358,268,1977-03-29,FDA,,
359,431,1985-12-19,FDA,ALLERGAN,
360,2078,1987-12-30,FDA,,
361,2597,1992-12-30,FDA,,
362,395,1996-09-06,FDA,,
363,987,1953-07-16,FDA,MEDICIS,
364,520,1988-12-28,FDA,,
365,2013,1992-10-29,FDA,GD SEARLE,
366,1992,1991-01-04,FDA,NOVARTIS PHARMS CORP,
367,210,1995-12-27,FDA,ASTRAZENECA,
368,2499,1975-09-12,FDA,,
369,129,2000-02-09,FDA,PROMETHEUS LABS,
370,2294,1953-07-01,FDA,,
371,2758,1979-06-12,FDA,ODYSSEY PHARMS,
372,3550,1946-08-13,FDA,ELKINS SINN,t
373,1056,1990-12-26,FDA,ABBOTT,
374,1641,1974-06-28,FDA,,t
375,1054,1986-12-31,FDA,BAXTER HLTHCARE,
376,2543,1992-12-28,FDA,GLAXOSMITHKLINE,
377,609,1958-09-04,FDA,OAK PHARMS AKORN,
378,1650,1980-06-25,FDA,,
379,865,1988-07-28,FDA,,
380,2743,1980-04-10,FDA,MONARCH PHARMS,
381,1122,1999-10-21,FDA,PHARMACIA AND UPJOHN,t
382,1082,1943-06-25,FDA,SCHERING,
383,2046,2003-07-25,FDA,HELSINN HLTHCARE,
384,928,1951-08-28,FDA,,
385,1892,2005-10-28,FDA,NOVARTIS PHARMS CORP,t
386,972,2004-08-03,FDA,LILLY,
387,1385,1959-02-12,FDA,,
388,182,1996-12-17,FDA,ULURU,
389,245,2009-04-07,FDA,,
390,1426,1985-11-26,FDA,,
391,1386,1943-03-23,FDA,ENDO PHARMS,
392,594,1960-02-24,FDA,VALEANT PHARM INTL,
393,2572,1993-10-22,FDA,,
394,2606,1969-06-03,FDA,,
395,3862,1999-02-02,FDA,EISAI INC,t
396,2722,1971-10-20,FDA,VALEANT INTL,
397,1508,1982-05-07,FDA,,
398,1095,1966-03-23,FDA,,
399,2585,1981-02-27,FDA,MALLINCKRODT INC,
400,682,2011-10-21,FDA,LUNDBECK LLC,t
401,937,1978-07-18,FDA,,
402,2579,2002-07-24,FDA,,
403,2745,1949-05-13,FDA,,
404,1988,1990-07-31,FDA,MEDA PHARMS,
405,1637,1992-09-04,FDA,,
406,999,1997-12-29,FDA,ALCON,
407,1071,1967-01-10,FDA,ATON,
408,1195,1991-12-20,FDA,,
409,691,2004-12-28,FDA,GENZYME,t
410,2136,1953-01-26,FDA,COVIS PHARMA SARL,
411,588,1957-03-18,FDA,ASPEN GLOBAL INC,
412,864,1958-07-22,FDA,,t
413,1678,1964-01-17,FDA,GLAXOSMITHKLINE,t
414,1018,1999-10-19,FDA,ORION PHARMA,
415,2857,1999-08-13,FDA,PFIZER,
416,1153,1997-09-23,FDA,HOSPIRA,
417,2436,1991-12-30,FDA,PFIZER,
418,1187,1990-01-29,FDA,PFIZER,
419,1943,2002-11-22,FDA,ROMARK,t
420,2870,1992-12-16,FDA,SANOFI AVENTIS US,
421,356,1985-08-30,FDA,ALCON,
422,333,1954-03-05,FDA,,
423,2847,1954-06-08,FDA,BRISTOL MYERS SQUIBB,
424,136,1981-10-16,FDA,PHARMACIA AND UPJOHN,
425,1209,1987-12-29,FDA,ELI LILLY AND CO,
426,1865,1979-12-10,FDA,KING PHARMS,
427,1779,1989-12-29,FDA,BAUSCH AND LOMB,
428,1530,1999-07-02,FDA,,
430,313,1967-04-05,FDA,,
431,868,1950-05-11,FDA,FOREST LABS INC,
432,1714,1961-03-09,FDA,,
433,818,1992-12-10,FDA,ORGANON USA INC,
434,814,2001-12-21,FDA,MERCK SHARP DOHME,
435,2694,1966-07-18,FDA,,
436,871,2010-05-06,FDA,,
437,374,1959-09-08,FDA,ABBVIE,
438,3325,1993-09-23,FDA,ALCON,t
439,2001,1999-10-27,FDA,ROCHE,
440,2241,1982-12-29,FDA,BAYER HLTHCARE,
441,1329,1993-12-29,FDA,ROCHE,
442,1982,1996-09-30,FDA,LILLY,
443,191,1980-09-22,FDA,LEDERLE,
444,780,1974-01-15,FDA,PAR STERILE PRODUCTS,
445,2397,1999-05-20,FDA,,
446,2799,2001-11-16,FDA,,
448,4109,1985-05-31,FDA,ABBVIE,t
449,2105,1988-12-30,FDA,,
450,711,1972-06-23,FDA,RECORDATI RARE,
451,4114,2009-07-31,FDA,ASTRAZENECA AB,
452,2407,2007-05-09,FDA,UCB INC,
453,989,1998-09-17,FDA,BRISTOL MYERS SQUIBB,
454,703,1975-06-04,FDA,ROCHE,
455,1137,2009-02-13,FDA,TAKEDA PHARMS USA,
456,4061,1978-08-17,FDA,ATON,
457,1933,1996-09-19,FDA,CONCORDIA PHARMS INC,
458,237,1997-09-12,FDA,,
459,2609,2008-08-15,FDA,VALEANT PHARMS NORTH,t
460,1886,2000-12-22,FDA,NOVARTIS,
461,444,1996-10-18,FDA,MYLAN,
462,1230,1994-12-05,FDA,,
463,1757,1953-04-09,FDA,FOUGERA PHARMS,
464,2737,1954-09-15,FDA,,
465,2666,1997-03-07,FDA,,
467,1404,2003-05-16,FDA,HOFFMANN LA ROCHE,
468,1967,1986-10-31,FDA,,
469,607,1949-10-31,FDA,SANOFI AVENTIS US,
470,1820,1970-07-08,FDA,BRISTOL MYERS SQUIBB,
471,1013,1991-12-31,FDA,,
472,1606,1977-09-30,FDA,VALEANT INTL,
473,1128,1994-06-29,FDA,NOVARTIS,
474,708,1997-11-17,FDA,SANOFI AVENTIS US,
475,3931,1997-09-11,FDA,SANOFI AVENTIS US,
476,2036,1960-12-21,FDA,,
477,663,1998-07-17,FDA,FOREST LABS,
478,57,1964-12-23,FDA,LILLY,
479,2346,1950-07-12,FDA,LILLY,
480,949,1994-12-09,FDA,MERCK,
481,1110,2001-10-03,FDA,,
482,380,1992-07-31,FDA,TEVA WOMENS,
483,781,1990-12-31,FDA,FERA PHARMS,
484,2705,1998-03-25,FDA,PHARMACIA AND UPJOHN,
485,1802,1985-12-20,FDA,,t
486,78,1996-10-28,FDA,STIEFEL LABS INC,
487,940,2000-07-25,FDA,,
488,722,1989-09-26,FDA,NOVARTIS,
489,1878,1971-04-13,FDA,ADAPT,
490,1959,2001-11-20,FDA,,
491,454,1978-08-22,FDA,,
492,1613,1975-02-25,FDA,,
493,1531,1984-08-01,FDA,CNTY LINE PHARMS,
494,2477,1962-01-09,FDA,,
495,1944,2002-01-18,FDA,SWEDISH ORPHAN,t
496,2068,1992-12-29,FDA,APOTEX TECHNOLOGIES,
497,1626,1982-08-02,FDA,TARO PHARMS NORTH,
498,1258,1966-07-01,FDA,SANOFI AVENTIS US,
499,1392,1959-07-22,FDA,SHIRE LLC,
500,659,1987-10-22,FDA,BAYER HLTHCARE,
501,2210,1982-04-06,FDA,PFIZER,
502,1955,1988-04-12,FDA,,
503,1207,2020-03-09,FDA,BAUSCH,
504,2859,1999-07-26,FDA,GLAXOSMITHKLINE,
505,1475,1986-12-29,FDA,,
506,1819,1981-08-24,FDA,,
507,1884,1998-02-10,FDA,GLAXOSMITHKLINE LLC,
508,128,2001-05-07,FDA,JANSSEN PHARMS,
509,1395,1955-04-18,FDA,SANOFI AVENTIS US,
510,867,1944-07-31,FDA,ABBVIE,
511,40,1984-12-28,FDA,PROMIUS PHARMA,
512,1210,1956-10-15,FDA,,
513,1584,2000-04-18,FDA,PHARMACIA AND UPJOHN,
514,1986,1996-12-18,FDA,ALCON,
515,1129,1986-10-15,FDA,VALEANT PHARMS NORTH,
516,779,1976-06-21,FDA,,
517,3429,2002-05-31,FDA,,
518,625,1960-04-07,FDA,,
519,2706,1996-12-24,FDA,JANSSEN PHARMS,
520,1876,1995-04-17,FDA,EUROHLTH INTL SARL,
521,1764,1946-11-19,FDA,EDISON THERAPS LLC,
522,844,1957-08-16,FDA,,
523,926,1977-09-01,FDA,GD SEARLE LLC,
524,2090,1984-10-16,FDA,FRESENIUS KABI USA,t
525,1736,1951-07-03,FDA,SHIRE,
526,1689,1956-11-14,FDA,SANOFI AVENTIS US,
527,2298,1960-12-05,FDA,HIKMA MAPLE,
528,1765,1984-11-20,FDA,TEVA WOMENS,t
530,2291,1989-11-27,FDA,GLAXOSMITHKLINE LLC,
531,1536,1976-03-25,FDA,,
532,2729,1982-11-15,FDA,PHARMACIA AND UPJOHN,
533,671,1977-02-25,FDA,,
534,1239,2001-02-16,FDA,NOVARTIS,
535,1662,1969-11-28,FDA,ALLERGAN,
536,719,1975-02-03,FDA,,
537,1990,1989-09-14,FDA,ASTRAZENECA PHARMS,
538,1055,2001-02-20,FDA,ASTRAZENECA PHARMS,
539,1922,1981-12-31,FDA,PFIZER,
540,2708,1993-08-23,FDA,MEDA PHARMS,
541,82,1994-03-25,FDA,AUXILIUM PHARMS INC,
542,361,1999-12-29,FDA,VALEANT LUXEMBOURG,t
543,2846,2002-05-24,FDA,PF PRISM CV,
545,1603,1991-12-31,FDA,,
546,1594,1992-02-21,FDA,,
547,1676,2000-04-13,FDA,BOEHRINGER INGELHEIM,t
548,2571,1997-06-13,FDA,ALLERGAN,
549,2742,1957-09-16,FDA,,
550,1034,1995-09-20,FDA,GLAXOSMITHKLINE LLC,t
551,913,1977-08-23,FDA,PHARMACIA AND UPJOHN,
552,1348,1981-09-24,FDA,SCHERING,
553,1775,1962-02-12,FDA,,
554,1571,1993-07-09,FDA,ROXANE,t
555,1417,1963-06-11,FDA,ALLERGAN,
556,2801,2001-03-29,FDA,HOFFMANN LA ROCHE,
557,138,1981-10-16,FDA,PHARMACIA AND UPJOHN,
558,1116,1986-09-30,FDA,,
559,2192,1966-07-01,FDA,,
560,2534,1978-09-27,FDA,MERCK,
561,2179,1999-07-15,FDA,TAKEDA PHARMS USA,
563,284,2000-07-18,FDA,SALIX PHARMS,
564,647,2004-03-08,FDA,AMGEN,t
565,2405,1999-05-25,FDA,SB PHARMCO,
566,1874,1979-05-15,FDA,,
567,2028,1975-07-16,FDA,,
568,1440,1965-06-10,FDA,,
569,302,2008-03-20,FDA,CEPHALON,t
570,2253,1955-02-21,FDA,,
571,640,1985-11-26,FDA,MERCK,
572,480,1998-04-30,FDA,HOFFMANN LA ROCHE,
573,1330,1997-11-06,FDA,OTSUKA,
574,2350,1999-08-19,FDA,EISAI INC,
575,1759,1960-10-21,FDA,,
576,2245,1955-06-21,FDA,,
577,734,1950-06-13,FDA,,
578,1422,2004-12-29,FDA,ACTELION PHARMS LTD,t
579,1152,1993-12-31,FDA,ABBVIE,
580,1981,1990-12-28,FDA,,t
581,1247,1996-08-05,FDA,PARKE DAVIS,t
582,2316,1976-11-05,FDA,,
583,2457,2004-11-19,FDA,ASTELLAS,
584,526,1978-02-17,FDA,,
585,427,1983-02-28,FDA,,
586,1189,1991-04-18,FDA,,t
588,1783,1973-11-27,FDA,UCB INC,
589,1433,1983-07-06,FDA,,
590,968,2001-05-11,FDA,,
591,342,1990-12-28,FDA,,
592,258,1992-11-25,FDA,,t
593,525,1979-04-04,FDA,,
594,2108,1993-12-30,FDA,SYMPLMED PHARMS LLC,
595,2293,1953-04-02,FDA,,
596,502,1979-01-09,FDA,PHARMACIA AND UPJOHN,
597,1547,1995-05-10,FDA,TAKEDA PHARMS USA,
598,2757,1993-12-17,FDA,,
599,644,1999-01-15,FDA,OTSUKA,
600,2384,1994-12-30,FDA,ALCON,
601,2637,1962-03-15,FDA,,
602,1889,1992-12-30,FDA,KING PHARMS,
603,2561,1977-12-30,FDA,,
604,2717,1981-12-24,FDA,,
605,821,1939-08-17,FDA,ORGANON USA INC,
606,1862,1985-12-26,FDA,MEDA PHARMS,
607,1171,1992-06-19,FDA,MERCK,
608,3128,2005-11-02,FDA,NOVARTIS,t
609,4113,2009-07-10,FDA,ELI LILLY AND CO,
610,2274,1956-10-23,FDA,GLAXOSMITHKLINE,
611,1768,1957-10-24,FDA,PHARMACIA AND UPJOHN,
612,1400,1956-04-12,FDA,PFIZER,
613,2648,1997-09-30,FDA,CEPHALON,
614,1353,1967-04-12,FDA,ORTHO MCNEIL,
615,2363,1996-07-12,FDA,MYLAN INSTITUTIONAL,
616,1005,1985-12-24,FDA,VALEANT PHARMS NORTH,
617,819,1977-02-28,FDA,TARO PHARMS NORTH,
618,1665,1989-05-02,FDA,,
619,953,1965-06-23,FDA,HIKMA MAPLE,
620,946,1996-11-25,FDA,EISAI INC,
621,2733,1960-03-09,FDA,,
622,568,1998-12-31,FDA,GD SEARLE,
623,983,1982-12-23,FDA,,
624,271,1996-11-01,FDA,MEDA PHARMS,
625,995,2002-12-26,FDA,PFIZER IRELAND,
626,1817,1988-12-27,FDA,GD SEARLE LLC,
627,1605,1993-04-12,FDA,BAYER HEALTHCARE LLC,
628,2054,2000-02-02,FDA,WYETH PHARMS INC,
629,563,1983-09-15,FDA,,
630,1709,1996-06-21,FDA,ASTRAZENECA,
631,2337,1997-09-26,FDA,ASTRAZENECA,
632,396,1998-04-01,FDA,ALCON PHARMS LTD,
633,391,2003-05-13,FDA,MILLENNIUM PHARMS,t
634,1142,1991-07-25,FDA,ASTRAZENECA,
635,2656,1976-11-09,FDA,,
636,1412,1995-12-28,FDA,PHARMACIA AND UPJOHN,
637,437,1986-09-29,FDA,,
638,2491,1984-05-04,FDA,AKORN,
639,1712,1970-02-27,FDA,,
640,3584,1987-08-07,FDA,,
641,2675,1983-02-18,FDA,,
642,1218,1970-04-07,FDA,,
643,1942,1995-02-02,FDA,SHIONOGI INC,
644,1068,2004-12-15,FDA,SUNOVION PHARMS INC,
645,581,1995-12-08,FDA,J AND J CONSUMER INC,
646,341,2009-09-08,FDA,BAUSCH AND LOMB INC,
647,1286,2003-04-04,FDA,LG LIFE SCIENCES,
648,2553,2003-11-21,FDA,LILLY,
649,556,1991-12-23,FDA,,
650,115,2003-06-12,FDA,COVIS PHARMA SARL,
651,2362,2008-04-10,FDA,ASTELLAS,
652,2720,2002-05-21,FDA,UNITED THERAP,t
653,1175,1970-01-15,FDA,,
654,2466,1996-12-19,FDA,,
655,824,1958-10-30,FDA,,t
656,348,1961-04-17,FDA,,
657,2776,2004-05-28,FDA,ALLERGAN,
658,2677,2004-01-30,FDA,BOEHRINGER INGELHEIM,
659,2797,1987-12-31,FDA,ACTAVIS LABS UT INC,t
660,1045,2004-11-18,FDA,OSI PHARMS,
661,4111,2009-05-28,FDA,BAUSCH AND LOMB,
662,2725,1957-12-03,FDA,,
663,533,1997-12-04,FDA,,
664,2838,1941-01-11,FDA,SANOFI AVENTIS US,
665,2495,1985-08-30,FDA,RANBAXY,
666,2525,1950-06-20,FDA,PHARMACIA AND UPJOHN,
667,2544,2006-01-26,FDA,CPPI CV,
669,464,1980-08-05,FDA,,
670,1854,1999-12-10,FDA,BAYER HLTHCARE,
671,3531,2011-02-28,FDA,ASTRAZENECA PHARMS,
672,2113,1957-02-27,FDA,,
673,1267,2013-03-20,FDA,GUERBET,
674,1268,1992-11-16,FDA,BRACCO,
675,2528,1959-05-13,FDA,,
676,331,1974-03-12,FDA,,
677,1612,1987-08-31,FDA,MERCK,
678,1887,2007-12-17,FDA,FOREST LABS,
679,1587,1987-12-29,FDA,MERCK,
680,2709,1997-05-29,FDA,PROSTRAKAN INC,t
681,700,1967-02-01,FDA,SANOFI AVENTIS US,
682,522,1995-09-14,FDA,SMITHKLINE BEECHAM,
683,1882,1959-10-30,FDA,ORGANON USA INC,
684,1364,1949-04-19,FDA,SANOFI AVENTIS US,
685,2448,2006-10-16,FDA,MERCK SHARP DOHME,
686,2740,1959-04-16,FDA,,
687,2562,1997-04-15,FDA,BOEHRINGER INGELHEIM,
688,1810,2014-03-19,FDA,KNIGHT THERAPS,t
689,183,1992-07-31,FDA,PFIZER,
690,294,1976-05-12,FDA,,
691,1125,2002-10-25,FDA,MSD INTL GMBH,
692,562,1995-12-20,FDA,PERNIX THERAP,
693,2389,1993-12-29,FDA,JANSSEN PHARMS,
694,2186,1969-02-03,FDA,,
695,1229,1993-12-31,FDA,NOVARTIS,
696,59,1961-04-05,FDA,SCHERING,
697,87,1996-05-31,FDA,GALDERMA LABS LP,
698,465,1993-12-29,FDA,,
699,957,1999-06-09,FDA,GENZYME CORP,
700,2865,2001-02-05,FDA,PFIZER,
701,1176,1985-10-31,FDA,,
702,1032,2002-09-27,FDA,GD SEARLE LLC,
703,897,1982-11-05,FDA,VALEANT INTL,
704,2419,1994-02-04,FDA,,
705,371,2001-03-16,FDA,,
707,2777,1997-12-18,FDA,,
708,3135,1972-01-04,FDA,PERRIGO NEW YORK,
709,2356,1991-01-28,FDA,KING PHARMS,
710,114,1986-12-29,FDA,AKORN,
711,2475,1960-01-21,FDA,GD SEARLE LLC,
712,2066,1998-04-17,FDA,ABBVIE,t
713,466,1978-08-17,FDA,VALIDUS PHARMS,
714,1937,1988-12-28,FDA,,t
715,2445,1991-12-23,FDA,MERCK,
716,1564,1993-11-10,FDA,NOVARTIS,
717,2707,1996-05-28,FDA,NOVARTIS PHARMS CORP,
718,2214,2009-08-03,FDA,KOWA CO,
719,732,2005-12-29,FDA,CUMBERLAND PHARMS,
720,1610,1995-04-14,FDA,MERCK SHARP DOHME,
721,565,1983-10-19,FDA,COVIS INJECTABLES,
722,299,1991-06-25,FDA,US PHARMS HOLDINGS I,
723,1037,1997-12-22,FDA,ABBVIE,
724,2239,1991-10-31,FDA,BRISTOL MYERS SQUIBB,
725,143,2008-05-20,FDA,CUBIST PHARMS,
726,2794,2000-08-03,FDA,SUCAMPO PHARMA LLC,
727,3294,2009-05-06,FDA,VANDA PHARMS INC,
728,784,2004-12-22,FDA,WARNER CHILCOTT LLC,
729,2073,2004-02-04,FDA,LILLY,t
730,550,1978-10-18,FDA,,
731,1842,1990-06-19,FDA,,
732,2359,2006-01-27,FDA,GILEAD,
733,1481,1997-09-30,FDA,SANOFI AVENTIS US,
734,3408,1988-12-30,FDA,FOUGERA PHARMS,
735,1805,2000-09-28,FDA,DANCO LABS LLC,t
736,367,1995-10-04,FDA,ASTRAZENECA,
737,419,1994-02-14,FDA,,
738,2712,1996-04-26,FDA,ABBVIE,
739,1551,1996-06-05,FDA,PHARMACIA AND UPJOHN,
740,1859,1995-05-03,FDA,ROCHE PALO,
741,1201,1981-09-24,FDA,,
742,349,1965-03-03,FDA,,
743,1115,2008-01-18,FDA,JANSSEN R AND D,
744,279,1986-12-31,FDA,BRISTOL MYERS SQUIBB,t
745,2806,1996-12-23,FDA,,
747,4118,2009-10-19,FDA,NOVARTIS PHARMS CORP,
748,1212,1959-09-09,FDA,,
749,2434,2003-12-10,FDA,VALEANT LUXEMBOURG,
750,2340,1991-11-19,FDA,PFIZER PHARMS,
751,2680,1998-05-14,FDA,MEDICURE,
753,2767,1997-01-29,FDA,PFIZER PHARMS,
754,942,1999-10-01,FDA,PFIZER,
755,2639,1967-07-24,FDA,PFIZER,
756,2352,2007-10-12,FDA,MERCK SHARP DOHME,
757,1821,1987-12-23,FDA,,t
758,1301,1984-05-08,FDA,PFIZER,
759,1282,2003-05-05,FDA,,t
760,242,2002-11-15,FDA,OTSUKA,t
761,4110,2009-05-19,FDA,OTSUKA AMERICA PHARM,
762,954,1990-11-02,FDA,PFIZER,
763,460,1996-12-23,FDA,,
764,1204,1963-02-15,FDA,MEDIMETRIKS PHARMS,
765,2366,1997-12-22,FDA,NOVO NORDISK INC,
766,537,1989-04-28,FDA,,
767,1751,1953-12-07,FDA,DAVA PHARMS INC,
768,2815,1981-08-12,FDA,,
769,546,1981-03-11,FDA,SANOFI AVENTIS US,
770,674,2008-08-01,FDA,MEDICINES CO,
771,799,1997-04-04,FDA,VIIV HLTHCARE,
772,577,1997-06-26,FDA,BAYER PHARMS,
773,2172,1984-07-31,FDA,TEVA,
774,384,1984-12-28,FDA,SANOFI AVENTIS US,
775,2459,2005-12-20,FDA,BAYER HLTHCARE,t
776,280,1980-12-22,FDA,,
777,660,1993-07-29,FDA,,
778,2474,1994-12-29,FDA,,
779,2684,1975-06-11,FDA,,
780,434,1981-12-29,FDA,RECKITT BENCKISER,
781,1890,1994-12-22,FDA,BRISTOL MYERS SQUIBB,
782,539,1989-12-11,FDA,,
783,692,1986-12-15,FDA,NOVARTIS,t
784,1232,1952-06-20,FDA,,t
785,2351,1997-12-09,FDA,LILLY,t
786,2441,1998-03-27,FDA,PFIZER IRELAND,
787,1046,2001-11-21,FDA,MERCK SHARP DOHME,
788,1903,1983-02-28,FDA,,
789,1387,1956-10-15,FDA,PFIZER,
790,1599,1976-12-28,FDA,MCNEIL CONS,
791,4117,2009-09-24,FDA,ALLOS,t
792,624,1950-01-23,FDA,,
793,1909,1988-12-21,FDA,CHIESI USA INC,
795,535,1996-01-18,FDA,HOSPIRA INC,
796,785,2006-06-28,FDA,BRISTOL MYERS SQUIBB,t
797,2809,2003-08-19,FDA,BAYER HLTHCARE,
798,528,1978-09-27,FDA,LILLY,
799,1300,1995-11-30,FDA,SANOFI AVENTIS US,
800,1423,2001-05-10,FDA,NOVARTIS,t
801,1314,1984-05-01,FDA,SANOFI AVENTIS US,
802,1205,1971-06-30,FDA,,
803,1797,1997-08-01,FDA,,
804,1996,1999-04-23,FDA,HOFFMANN LA ROCHE,
805,1414,1990-09-27,FDA,,
806,1827,1995-04-19,FDA,UCB INC,
807,2102,1993-08-13,FDA,,
808,1350,1992-07-24,FDA,GLAXOSMITHKLINE,t
809,2716,2001-03-16,FDA,,
810,1857,1987-12-31,FDA,GLAXOSMITHKLINE,
811,88,2002-09-20,FDA,GILEAD,
812,1170,1996-07-25,FDA,SANOFI AVENTIS US,
813,150,1979-10-18,FDA,ASTELLAS,
814,4105,2002-12-20,FDA,BAXTER HLTHCARE,t
815,200,1999-04-15,FDA,GLAXOSMITHKLINE,
816,1517,2007-10-16,FDA,BRISTOL MYERS SQUIBB,
817,3142,2008-06-23,FDA,ALCON PHARMS LTD,
818,239,2000-06-30,FDA,PFIZER,
819,538,1987-12-30,FDA,,
820,1635,2007-08-06,FDA,VIIV HLTHCARE,
821,2583,1998-11-10,FDA,BOEHRINGER INGELHEIM,
822,2269,1977-02-01,FDA,,
823,2187,1981-12-29,FDA,,
824,2371,2007-04-12,FDA,GLAXO GRP LTD,
825,2593,2001-10-26,FDA,GILEAD SCIENCES INC,
826,544,1984-05-24,FDA,,
827,1066,1981-12-24,FDA,PHARMACIA AND UPJOHN,
828,786,1979-12-19,FDA,,
829,973,2001-11-20,FDA,GLAXOSMITHKLINE,
830,1617,2009-04-07,FDA,NOVARTIS,t
831,1932,2007-10-29,FDA,NOVARTIS,t
832,2396,1994-03-17,FDA,ORGANON USA INC,
833,1527,1981-06-12,FDA,JANSSEN PHARMS,t
834,2599,1987-12-31,FDA,JANSSEN PHARMS,
835,230,2003-03-27,FDA,MERCK,
836,146,1956-05-01,FDA,SANOFI AVENTIS US,
837,1795,1981-09-21,FDA,,
838,633,2006-10-20,FDA,TAKEDA GMBH,
839,4119,2009-11-05,FDA,CELGENE,t
840,1030,1999-09-15,FDA,PFIZER INC,t
841,960,1974-08-07,FDA,,
842,559,1985-07-19,FDA,COVIS INJECTABLES,
843,392,2001-11-20,FDA,ACTELION PHARMS LTD,t
844,119,2007-03-05,FDA,NOVARTIS,
845,564,1984-12-21,FDA,,
846,4112,2009-07-01,FDA,SANOFI AVENTIS US,
847,801,1959-08-05,FDA,,
848,555,1992-08-07,FDA,,
849,2811,1984-04-30,FDA,ORGANON USA INC,
850,102,1997-12-18,FDA,PFIZER,
851,1985,2002-04-25,FDA,DAIICHI SANKYO,
852,257,1996-12-17,FDA,PFIZER,
853,792,1968-04-01,FDA,NOVARTIS,
854,3171,2006-07-21,FDA,,
855,1245,1991-05-16,FDA,,
856,1893,1997-03-14,FDA,AGOURON,
857,1465,1951-07-16,FDA,,
858,2052,1972-10-24,FDA,,
859,547,1985-12-27,FDA,,
860,2855,1996-09-26,FDA,PAR PHARM INC,
861,810,1957-04-19,FDA,,
862,1548,2007-03-13,FDA,NOVARTIS PHARMS CORP,
863,2481,1946-02-18,FDA,PFIZER,
864,1043,1948-11-26,FDA,,
865,4021,1995-12-27,FDA,CONCORDIA LABS INC,t
866,888,1946-04-12,FDA,VALEANT,
867,1240,2003-10-20,FDA,VIIV HLTHCARE,
868,2661,2005-06-15,FDA,PF PRISM CV,
869,1836,1998-02-20,FDA,MERCK,
870,1482,1996-06-14,FDA,PFIZER INC,
871,1112,1983-11-10,FDA,,
872,3520,1999-08-18,FDA,ORGANON USA INC,
874,2097,1996-09-26,FDA,JANSSEN PHARMS,t
875,3609,2005-06-22,FDA,BOEHRINGER INGELHEIM,
876,2183,1990-06-26,FDA,,
877,326,1958-02-10,FDA,PFIZER,
878,1255,2002-04-25,FDA,ASTRAZENECA,
880,2781,1945-02-20,FDA,BRISTOL MYERS SQUIBB,
881,475,1998-06-04,FDA,ASTRAZENECA,
882,552,1989-01-31,FDA,,
883,1437,1996-03-13,FDA,MERCK SHARP DOHME,
884,851,1954-11-26,FDA,,
885,2067,1969-03-24,FDA,,
886,534,2001-08-29,FDA,VANSEN PHARMA,
887,776,2010-10-19,FDA,BOEHRINGER INGELHEIM,
888,1601,2000-09-15,FDA,,
