syn_id,id,name,preferred_name,parent_id,lname
22693,5313,patisiran,1,,patisiran
22694,5313,ALN-TTR02,0,,aln-ttr02
22696,5313,ALN-18328,,,aln-18328
22697,5314,moxetumomab pasudotox,1,,moxetumomab pasudotox
22698,5314,lumoxiti,,,lumoxiti
22699,5314,CAT-8015,,,cat-8015
22700,5314,HA22,,,ha22
22701,5315,fremanezumab,1,,fremanezumab
22702,5315,ajovy,,,ajovy
22703,5315,TEV-48125,,,tev-48125
22704,5315,LBR-101,,,lbr-101
22705,5315,RN307,,,rn307
22706,5315,PF-04472429,,,pf-04472429
22707,5316,galcanezumab,1,,galcanezumab
22708,5316,emgality,,,emgality
22709,5316,LY2951742,,,ly2951742
22710,5317,cemiplimab,1,,cemiplimab
22711,5317,libtayo,,,libtayo
22712,5317,REGN2810,,,regn2810
22713,5318,elapegademase,1,,elapegademase
22714,5318,revcovi,,,revcovi
22715,5318,EZN-2279,,,ezn-2279
22716,5319,inotersen,1,,inotersen
22717,5319,inotersen sodium,,,inotersen sodium
22718,5319,tegsedi,,,tegsedi
22719,5319,ISIS 420915,,,isis 420915
22720,5320,emapalumab,1,,emapalumab
22721,5320,gamifant,,,gamifant
22722,5320,NI-0501,,,ni-0501
22723,5321,calaspargase pegol,1,,calaspargase pegol
22725,5321,asparlas,,,asparlas
22726,5321,EZN-2285,,,ezn-2285
22727,5322,ravulizumab,1,,ravulizumab
22728,5322,ravulizumab-cwvz,,,ravulizumab-cwvz
22729,5322,ultomiris,,,ultomiris
22730,5322,ALXN1210,,,alxn1210
22731,5323,tagraxofusp,1,,tagraxofusp
22732,5323,tagraxofusp-erzs,,,tagraxofusp-erzs
22733,5323,SL-401,,,sl-401
22734,5323,DT388IL3,,,dt388il3
22735,5323,Molecule 129,,,molecule 129
22736,5031,mogamulizumab-kpkc,,,mogamulizumab-kpkc
22737,5320,emapalumab-lzsg,,,emapalumab-lzsg
22738,5318,elapegademase-lvlr,,,elapegademase-lvlr
22739,5317,cemiplimab-rwlc,,,cemiplimab-rwlc
22740,5316,galcanezumab-gnlm,,,galcanezumab-gnlm
22741,5315,fremanezumab-vfrm,,,fremanezumab-vfrm
22742,5314,moxetumomab pasudotox-tdfk,,,moxetumomab pasudotox-tdfk
22743,5293,elagolix,1,,elagolix
22744,2734,egaten,,,egaten
22745,5324,brexanolone,1,,brexanolone
22746,5324,zurlesso,,,zurlesso
22747,5324,SAGE-547,,,sage-547
22748,5324,SGE-102,,,sge-102
22749,5324,SGE-00122,,,sge-00122
22845,5325,solriamfetol,1,,solriamfetol
22846,5325,sunosi,,,sunosi
22847,5325,JZP-110,,,jzp-110
22848,5325,ADX-N05,,,adx-n05
22849,5325,ARL-N05,,,arl-n05
22851,5325,SKL-N05,,,skl-n05
22852,5326,siponimod,1,,siponimod
22853,5326,siponimod fumaric acid,,,siponimod fumaric acid
22854,5326,mayzent,,,mayzent
22855,5326,NVP-BAF312-NX,,,nvp-baf312-nx
22856,5326,BAF-312,,,baf-312
22857,5327,erdafitinib,1,,erdafitinib
22858,5327,balversa,,,balversa
22859,5327,JNJ-42756493,,,jnj-42756493
22860,5327,G-024,,,g-024
22861,5328,alpelisib,1,,alpelisib
22862,5328,piqray,,,piqray
22864,5328,BYL-719,,,byl-719
22865,5328,NVP-BYL-719,,,nvp-byl-719
22866,5329,bremelanotide,1,,bremelanotide
22867,5329,bremelanotide acetate,,,bremelanotide acetate
22868,5329,vyleesi,,,vyleesi
22869,5329,PT-141,,,pt-141
22872,5330,selinexor,1,,selinexor
22873,5330,xpovio,,,xpovio
22874,5330,KPT-330,,,kpt-330
22875,5331,prabotulinumtoxinA,1,,prabotulinumtoxina
22877,5331,prabotulinumtoxinA-xvsf,,,prabotulinumtoxina-xvsf
22878,5331,jeuveau,,,jeuveau
22879,5331,DWP450,,,dwp450
22880,5308,caplacizumab-yhdp,,,caplacizumab-yhdp
22881,5332,onasemnogene abeparvovec,1,,onasemnogene abeparvovec
22882,5332,onasemnogene abeparvovec-xioi,,,onasemnogene abeparvovec-xioi
22883,5332,zolgensma,,,zolgensma
22884,5332,AVXS-101,,,avxs-101
22886,5333,polatuzumab vedotin-piiq,,,polatuzumab vedotin-piiq
22887,5333,polivy,,,polivy
22888,5333,CU-2711,,,cu-2711
22889,5333,RG-7596,,,rg-7596
22890,5333,RO-5541077,,,ro-5541077
22891,5333,polatuzumab vedotin,1,,polatuzumab vedotin
22892,5333,RO-5541077-000,,,ro-5541077-000
22893,5076,ST10,,,st10
22894,5076,ST10-021,,,st10-021
22895,5076,accrufer,,,accrufer
22896,5334,darolutamide,1,,darolutamide
22897,5334,nubeqa,,,nubeqa
22898,5334,BAY 1841788,,,bay 1841788
22899,5334,ODM-201,,,odm-201
22900,5335,volanesorsen,1,,volanesorsen
22901,5335,volanesorsen sodium,,,volanesorsen sodium
22902,5335,waylivra,,,waylivra
22903,5335,IONIS-304801,,,ionis-304801
22904,5335,IONIS-APOCIII,,,ionis-apociii
22905,5335,IONIS-APOCIIIRx,,,ionis-apociiirx
22906,5336,andexanet alfa,1,,andexanet alfa
22907,5336,ondexxya,,,ondexxya
22908,5336,PRT064445,,,prt064445
22909,5336,PRT-064445,,,prt-064445
22910,5336,PRT-44545,,,prt-44545
22911,5336,PRT-4445,,,prt-4445
22912,5336,AndexXa,,,andexxa
22913,5336,AnXa,,,anxa
22914,5336,IndexXa,,,indexxa
22915,5337,risankizumab,1,,risankizumab
22916,5337,skyrizi,,,skyrizi
22917,5337,BI655066,,,bi655066
22918,5337,655066-01,,,655066-01
22919,5337,ABBV-066,,,abbv-066
22920,5337,BI-655066,,,bi-655066
22921,5337,risankizumab-rzaa,,,risankizumab-rzaa
22972,5338,ropeginterferon alfa-2b,1,,ropeginterferon alfa-2b
22973,5338,besremi,,,besremi
22974,5339,sotagliflozin,1,,sotagliflozin
22975,5339,zynquista,,,zynquista
22976,5339,LP-802034,,,lp-802034
22977,5339,LX4211,,,lx4211
22978,5339,LX-4211,,,lx-4211
22979,5340,pegvaliase,1,,pegvaliase
22980,5340,palynziq,,,palynziq
22981,5340,pegvaliase-pqpz,,,pegvaliase-pqpz
22982,5341,quizartinib,1,,quizartinib
22983,5341,quizartinib hydrochloride,,,quizartinib hydrochloride
22984,5341,quizartinib dihydrochloride,,,quizartinib dihydrochloride
22985,5341,vanflyta,,,vanflyta
22986,5341,AC220,,,ac220
22987,5341,AC010220,,,ac010220
22988,4468,spravato,,,spravato
22989,1399,xromi,,,xromi
22990,5302,lorviqua,,,lorviqua
22992,5342,recarbrio,,,recarbrio
22993,5342,relebactam,1,,relebactam
22994,5343,pexidartinib,1,,pexidartinib
22995,5343,pexidartinib hydrochloride,,,pexidartinib hydrochloride
22996,5343,PLX3397,,,plx3397
22997,5343,CML-261,,,cml-261
22998,5343,turalio,,,turalio
22999,5048,HBS-101,,,hbs-101
23000,5344,pretomanid,1,,pretomanid
23001,5344,PA-824,,,pa-824
23002,5345,entrectinib,1,,entrectinib
23003,5345,RXDX-101,,,rxdx-101
23004,5345,NMS-E628,,,nms-e628
23005,5345,RG 6268,,,rg 6268
23006,5345,rozlytrek,,,rozlytrek
23007,5346,upadacitinib,1,,upadacitinib
23008,5346,ABT-494,,,abt-494
23009,5346,rinvoq,,,rinvoq
23010,5347,fedratinib,1,,fedratinib
23011,5347,fedratinib hydrochloride,,,fedratinib hydrochloride
23012,5347,SAR302503,,,sar302503
23013,5347,SAR-302503,,,sar-302503
23014,5347,TG101348,,,tg101348
23015,5347,TG-101348,,,tg-101348
23016,5347,FEDR,,,fedr
23017,5347,inrebic,,,inrebic
23018,5348,lefamulin,1,,lefamulin
23019,5348,lefamulin acetate,,,lefamulin acetate
23020,5348,BC-3781,,,bc-3781
23021,5348,xenleta,,,xenleta
23022,4882,nourianz,,,nourianz
23023,5349,tenapanor,1,,tenapanor
23024,5349,tenapanor hydrochloride,,,tenapanor hydrochloride
23025,5349,RDX5791,,,rdx5791
23026,5349,AZD1722,,,azd1722
23027,5349,AZD-1722,,,azd-1722
23028,5349,AZD1722-hydrochloride,,,azd1722-hydrochloride
23029,5349,KHK-7791,,,khk-7791
23030,5349,RDX-5791,,,rdx-5791
23031,5349,ibsrela,,,ibsrela
23032,5350,trifarotene,1,,trifarotene
23033,5350,CD5789,,,cd5789
23034,5350,aklief,,,aklief
23035,4550,fluorodopa F-18,,,fluorodopa f-18
23036,5269,rhokiinsa,,,rhokiinsa
23037,691,ivozall,,,ivozall
23038,5351,lasmiditan,1,,lasmiditan
23039,5351,lasmiditan succinate,,,lasmiditan succinate
23040,5351,COL-144,,,col-144
23041,5351,LY-573144,,,ly-573144
23042,5351,reyvow,,,reyvow
23043,5352,cefiderocol,1,,cefiderocol
23044,5352,cefiderocol sulfate tosylate,,,cefiderocol sulfate tosylate
23045,5352,S-649266,,,s-649266
23046,5352,GSK2696266,,,gsk2696266
23047,5352,fetcroja,,,fetcroja
23048,5353,zanubrutinib,1,,zanubrutinib
23049,5353,BGB-3111,,,bgb-3111
23050,5353,brukinsa,,,brukinsa
23051,5354,givosiran,1,,givosiran
23052,5354,givosiran sodium,,,givosiran sodium
23053,5354,ALN-AS1,,,aln-as1
23054,5354,givlaari,,,givlaari
23055,5355,cenobamate,1,,cenobamate
23056,5355,YKP3089,,,ykp3089
23057,5355,xcopri,,,xcopri
23058,5356,voxelotor,1,,voxelotor
23059,5356,GBT440,,,gbt440
23060,5356,oxbryta,,,oxbryta
22365,5249,DW-224a,,,dw-224a
22366,667,mavenclad,,,mavenclad
22367,4904,ADALIMUMAB-ADBM,,,adalimumab-adbm
22368,5253,vaborbactam,1,,vaborbactam
22369,5253,RPX7009,,,rpx7009
22370,5253,RPX 7009,,,rpx 7009
22371,5254,levornidazole,1,,levornidazole
22372,5254,Levo-ornidazole,,,levo-ornidazole
22373,5254,L-Ornidazole,,,l-ornidazole
22374,5255,morinidazole,1,,morinidazole
22375,5256,copanlisib,1,,copanlisib
22376,5256,BAY 80-6946,,,bay 80-6946
22377,5256,BAY 84-1236,,,bay 84-1236
22378,5256,copanlisib hydrochloride,,,copanlisib hydrochloride
22379,5256,copanlisib HCl,,,copanlisib hcl
22380,5256,copanlisib hydrochloride hydrate,,,copanlisib hydrochloride hydrate
22381,2427,solosec,,,solosec
22382,4006,5-Hydroxytryptophan,,,5-hydroxytryptophan
22384,4006,triptene,,,triptene
22387,4006,cincofarm,,,cincofarm
22388,4006,hydroxytryptophan,,,hydroxytryptophan
22389,5257,butylphthalide,1,,butylphthalide
22390,5257,3-Butylphthalide,,,3-butylphthalide
22392,5257,N-Butylphthalide,,,n-butylphthalide
22393,5258,tivozanib,1,,tivozanib
22394,5258,tivozanib hydrochloride monohydrate,,,tivozanib hydrochloride monohydrate
22395,5258,fotivda,,,fotivda
22396,5258,Kil8951,,,kil8951
22397,5258,AV-951,,,av-951
22398,4956,bevacizumab-awwb,,,bevacizumab-awwb
22399,4956,mvasi,,,mvasi
22400,5259,abemaciclib,1,,abemaciclib
22401,5259,LY2835219,,,ly2835219
22403,5259,verzenio,,,verzenio
22404,5260,acalabrutinib,1,,acalabrutinib
22405,5260,ACP-196,,,acp-196
22406,5260,calquence,,,calquence
22407,3739,serenium,,,serenium
22408,5261,latanoprostene bunod,1,,latanoprostene bunod
22409,5261,NCX 116,,,ncx 116
22410,5261,BOL-303259-X,,,bol-303259-x
22411,5261,PF-3187207,,,pf-3187207
22412,5261,vyzulta,,,vyzulta
22413,,latanoprost acid,,223,latanoprost acid
22414,5262,letermovir,1,,letermovir
22415,5262,prevymis,,,prevymis
22416,5262,AIC246,,,aic246
22417,5263,benralizumab,1,,benralizumab
22418,5263,MEDI-563,,,medi-563
22419,5263,fasenra,,,fasenra
22420,5264,vestronidase alfa,1,,vestronidase alfa
22421,5264,vestronidase alfa-vjbk,,,vestronidase alfa-vjbk
22422,5264,mepsevii,,,mepsevii
22423,5264,UX003,,,ux003
22424,2413,rupatadine fumarate,,,rupatadine fumarate
22426,5265,lonoctocog alfa,1,,lonoctocog alfa
22427,5265,afstyla,,,afstyla
22428,4117,10-Propargyl-10-deazaaminopterin,,,10-propargyl-10-deazaaminopterin
22429,5266,amenamevir,1,,amenamevir
22430,5266,amenalief,,,amenalief
22431,5267,semaglutide,1,,semaglutide
22432,5267,NNC 0113-0217,,,nnc 0113-0217
22433,5267,ozempic,,,ozempic
22434,4979,trastuzumab-dkst,,,trastuzumab-dkst
22435,4979,ogivri,,,ogivri
22437,5268,emicizumab,1,,emicizumab
22438,5268,emicizumab-kxwh,,,emicizumab-kxwh
22439,5268,hemlibra,,,hemlibra
22440,5268,ACE910,,,ace910
22441,5058,xepi,,,xepi
22442,4974,INFLIXIMAB-QBTX,,,infliximab-qbtx
22443,5269,netarsudil,1,,netarsudil
22444,5269,netarsudil dimesylate,,,netarsudil dimesylate
22445,5269,netarsudil mesylate,,,netarsudil mesylate
22446,5269,rhopressa,,,rhopressa
22447,5269,AR-13324,,,ar-13324
22448,5258,KRN951,,,krn951
22449,5270,ertugliflozin,1,,ertugliflozin
22450,5270,PF-04971729-00,,,pf-04971729-00
22451,5270,steglatro,,,steglatro
22452,5270,ertugliflozin L-pyroglutamic acid,,,ertugliflozin l-pyroglutamic acid
22453,5271,macimorelin,1,,macimorelin
22454,5271,macimorelin acetate,,,macimorelin acetate
22455,5271,D-87575,,,d-87575
22456,5271,EP1572,,,ep1572
22457,5271,ARD 07,,,ard 07
22458,5272,angiotensin II,1,,angiotensin ii
22459,5272,giapreza,,,giapreza
22460,4427,calcitonin (human),,,calcitonin (human)
22461,5270,PF-04971729,,,pf-04971729
22462,5273,padeliporfin,1,,padeliporfin
22463,5273,tookad,,,tookad
22464,5273,padeliporfin potassium,,,padeliporfin potassium
22465,5273,padeliporfin dipotassium,,,padeliporfin dipotassium
22466,5274,bictegravir,1,,bictegravir
22467,5274,bictegravir sodium,,,bictegravir sodium
22468,5274,GS-9883,,,gs-9883
22469,5274,GS-9883-01,,,gs-9883-01
22470,5275,lutetium Lu 177 dotatate,,,lutetium lu 177 dotatate
22471,5275,lutathera,,,lutathera
22472,5276,tezacaftor,1,,tezacaftor
22473,5276,VX-661,,,vx-661
22474,5277,elobixibat,1,,elobixibat
22475,5277,elobixibat hydrate,,,elobixibat hydrate
22476,5277,A3309,,,a3309
22477,5277,AZD7806,,,azd7806
22478,5277,AJG533,,,ajg533
22479,5277,goofice,,,goofice
22480,4825,nerventra,,,nerventra
22481,5278,apalutamide,1,,apalutamide
22482,5278,ARN-509,,,arn-509
22483,5278,JNJ-56021927,,,jnj-56021927
22484,5278,erleada,,,erleada
22485,4400,RWJ-333369,,,rwj-333369
22486,3843,D 8955,,,d 8955
22487,3843,novocebrin,,,novocebrin
22488,3803,oxaflumazine succinate,,,oxaflumazine succinate
22226,2210,piroxicam olamine,,,piroxicam olamine
22227,,Blood-coagulation factor VIII,1,221,blood-coagulation factor viii
22229,224,antazoline mesylate,,,antazoline mesylate
22230,224,antazoline sulfate,,,antazoline sulfate
22231,5198,secreflo,,,secreflo
22232,5229,forodesine,1,,forodesine
22233,5229,forodesine hydrochloride,,,forodesine hydrochloride
22234,5229,forodesine HCl,,,forodesine hcl
22235,5229,mundesine,,,mundesine
22236,5229,fodosine,,,fodosine
22237,5229,BCX-1777,,,bcx-1777
22238,5229,Immucillin H,,,immucillin h
22239,5230,cerliponase alfa,1,,cerliponase alfa
22240,5231,midostaurin,1,,midostaurin
22241,5231,CGP 41251,,,cgp 41251
22242,5231,PKC 412,,,pkc 412
22243,5231,rydapt,,,rydapt
22244,5230,rhTTP1,,,rhttp1
22245,5230,brineura,,,brineura
22246,5232,abaloparatide,1,,abaloparatide
22247,5233,brigatinib,1,,brigatinib
22248,5233,alunbrig,,,alunbrig
22249,5232,tymlos,,,tymlos
22250,4156,radicava,,,radicava
22251,5232,BA058,,,ba058
22252,5232,BIM-44058,,,bim-44058
22253,5233,AP26113,,,ap26113
22254,5234,durvalumab,1,,durvalumab
22255,5234,MEDI4736,,,medi4736
22256,5234,MEDI 4736,,,medi 4736
22257,5234,imfinzi,,,imfinzi
22258,5235,cenegermin,1,,cenegermin
22259,5235,oxervate,,,oxervate
22260,5236,benproperine,1,,benproperine
22261,5236,benproperine phosphate,,,benproperine phosphate
22262,5236,flaveric,,,flaveric
22263,5237,sarilumab,1,,sarilumab
22264,5237,REGN88,,,regn88
22265,5237,SAR153191,,,sar153191
22266,2449,DU-6859a,,,du-6859a
22267,2449,sitafloxacin sesquihydrate,,,sitafloxacin sesquihydrate
22268,1956,Y-9179,,,y-9179
22270,2438,tecipul,,,tecipul
22271,5238,delafloxacin,1,,delafloxacin
22272,5238,delafloxacin meglumine,,,delafloxacin meglumine
22273,5238,baxdela,,,baxdela
22274,5238,RX-3341,,,rx-3341
22275,5238,WQ-3034,,,wq-3034
22276,5238,ABT-492,,,abt-492
22277,5239,evogliptin,1,,evogliptin
22278,5239,suganon,,,suganon
22279,5239,DA-1229,,,da-1229
22280,5240,polmacoxib,1,,polmacoxib
22281,5240,acelex,,,acelex
22282,5240,CG-100649,,,cg-100649
22283,5240,CG100649,,,cg100649
22284,5222,niraparib hydrochloride,,,niraparib hydrochloride
22285,5222,niraparib HCl,,,niraparib hcl
22286,5222,MK-4827,,,mk-4827
22287,5236,benproperine dihydrogen phosphate,,,benproperine dihydrogen phosphate
22288,5236,benproperine embonate,,,benproperine embonate
22289,5236,benproperine pamoate,,,benproperine pamoate
22290,5236,tussafug,,,tussafug
22291,5241,betrixaban,1,,betrixaban
22292,5241,PRT054021,,,prt054021
22293,5241,betrixaban maleate,,,betrixaban maleate
22294,5241,bevyxxa,,,bevyxxa
22295,3656,M.G. 1559,,,m.g. 1559
22296,5237,kevzara,,,kevzara
22297,5242,voxilaprevir,1,,voxilaprevir
22298,5242,GS-9857,,,gs-9857
22299,5243,glecaprevir,1,,glecaprevir
22300,5243,ABT-493,,,abt-493
22301,5243,A-1282576.0,,,a-1282576.0
22302,5244,pibrentasvir,1,,pibrentasvir
22303,5244,ABT-530,,,abt-530
22304,5244,A-1325912.0,,,a-1325912.0
22305,544,ceforanide monosodium salt,,,ceforanide monosodium salt
22306,544,ceforanide sodium,,,ceforanide sodium
22307,544,BL-S786R,,,bl-s786r
22308,227,PC-904,,,pc-904
22309,227,apalcillin sodium,,,apalcillin sodium
22310,2360,OPC-12759,,,opc-12759
22311,5245,corifollitropin alfa,1,,corifollitropin alfa
22312,5245,elonva,,,elonva
22313,5245,Org 36286,,,org 36286
22314,5245,FSH-CTP,,,fsh-ctp
22315,5246,guselkumab,1,,guselkumab
22316,5246,CNTO 1959,,,cnto 1959
22317,5246,tremfya,,,tremfya
22318,5247,inotuzumab ozogamicin,1,,inotuzumab ozogamicin
22319,5247,inotuzumab ozogamicin (genetical recombination),,,inotuzumab ozogamicin (genetical recombination)
22320,5247,besponsa,,,besponsa
22321,5247,CMC-544,,,cmc-544
22322,5247,WAY-207294,,,way-207294
22323,5248,pemafibrate,1,,pemafibrate
22324,5248,parmodia,,,parmodia
22325,5248,K-877,,,k-877
22326,5248,(R)-K-13675,,,(r)-k-13675
22328,5060,loqoa,,,loqoa
22329,5013,TAK-472,,,tak-472
22330,1127,ST-630,,,st-630
22331,1127,fulstan,,,fulstan
22332,1127,hornel,,,hornel
22333,2555,talaporfin tetrasodium,,,talaporfin tetrasodium
22334,2357,YM-060,,,ym-060
22335,4908,YM-443,,,ym-443
22336,927,BC-51,,,bc-51
22337,4888,SK-0910,,,sk-0910
22338,1431,YM-21175-1,,,ym-21175-1
22339,1431,bisphonal,,,bisphonal
22340,1873,BM-15275,,,bm-15275
22341,1873,KT-611,,,kt-611
22342,5249,zabofloxacin,1,,zabofloxacin
22343,5249,zabolante,,,zabolante
22344,5249,zabofloxacin hydrochloride,,,zabofloxacin hydrochloride
22345,5249,zabofloxacin HCl,,,zabofloxacin hcl
22346,5249,DW-224,,,dw-224
22347,5249,DW-224aa,,,dw-224aa
22348,5249,PB-101,,,pb-101
22349,5250,imrecoxib,1,,imrecoxib
22350,5250,BAP-909,,,bap-909
22351,5251,enasidenib,1,,enasidenib
22352,5251,enasidenib mesylate,,,enasidenib mesylate
22353,5251,AG-221,,,ag-221
22354,5251,CC-90007 Free Base,,,cc-90007 free base
22355,5251,CC-90007,,,cc-90007
22356,5251,AG-221 mesylate,,,ag-221 mesylate
22357,5252,neratinib,1,,neratinib
22358,5252,neratinib maleate,,,neratinib maleate
22359,5252,HKI-272,,,hki-272
22360,5252,nerlynx,,,nerlynx
22361,,oseltamivir acid,,222,oseltamivir acid
22362,,oseltamivir carboxylate,1,222,oseltamivir carboxylate
22363,,GS 4071,,222,gs 4071
22364,,Ro 64-0802,,222,ro 64-0802
22003,2441,mysildecard,,,mysildecard
22004,2750,kyurinett,,,kyurinett
22005,3729,dietroxine,,,dietroxine
22006,5195,corticotropin-releasing hormone (ovine),,,corticotropin-releasing hormone (ovine)
22007,5195,ovine ACTH releasing factor,,,ovine acth releasing factor
22008,1037,SKF-108566,,,skf-108566
22009,5201,crisaborole,1,,crisaborole
22010,5201,AN2728,,,an2728
22011,5201,eucrisa,,,eucrisa
22012,5202,baricitinib,1,,baricitinib
22013,5202,LY3009104,,,ly3009104
22014,5202,INCB028050,,,incb028050
22015,5203,rucaparib,1,,rucaparib
22016,5203,rucaparib camsylate,,,rucaparib camsylate
22017,5203,AG-14447,,,ag-14447
22018,5203,rucaparib phosphate,,,rucaparib phosphate
22019,5203,AG-14699,,,ag-14699
22020,5203,AG014699,,,ag014699
22021,5203,PF01367338,,,pf01367338
22022,5203,PF-1367338-BW,,,pf-1367338-bw
22023,5203,CO-338,,,co-338
22024,5203,rubraca,,,rubraca
22025,5202,olumiant,,,olumiant
22026,5199,alfataliglucerase,,,alfataliglucerase
22027,5121,ferric oxyhydroxide,,,ferric oxyhydroxide
22028,5133,venclyxto,,,venclyxto
22029,2620,aminophyllin,,,aminophyllin
22030,5196,chorionic gonadotropin,,,chorionic gonadotropin
22031,4855,estrogen conjugated,,,estrogen conjugated
22032,5204,ferumoxytol,1,,ferumoxytol
22033,5204,rienso,,,rienso
22034,5204,ferumoxytol non-stoichiometric magnetite,,,ferumoxytol non-stoichiometric magnetite
22035,5204,feraheme,,,feraheme
22036,5003,insulin,,,insulin
22037,5205,interferon alfa-2b,1,,interferon alfa-2b
22038,5205,intron A,,,intron a
22039,5205,interferon alfa-2b recombinant,,,interferon alfa-2b recombinant
22040,5206,pegademase,1,,pegademase
22041,5206,pegademase bovine,,,pegademase bovine
22042,5206,adagen,,,adagen
22043,842,dextromethorphan HBr,,,dextromethorphan hbr
22044,3290,oxyquinol,,,oxyquinol
22045,5003,insulin regular human,,,insulin regular human
22046,4621,L-methylfolate calcium,,,l-methylfolate calcium
22047,66,N-Acetylcysteine,,,n-acetylcysteine
22048,5207,nusinersen,1,,nusinersen
22049,5207,spinraza,,,spinraza
22050,5207,ISIS 396443,,,isis 396443
22051,5207,nusinersen sodium,,,nusinersen sodium
22052,2818,vidarabine anhydrous,,,vidarabine anhydrous
22053,2047,8-bromotheophylline,,,8-bromotheophylline
22054,2047,bromotheophylline,,,bromotheophylline
22055,5208,plecanatide,1,,plecanatide
22056,5208,trulance,,,trulance
22057,5209,icotinib,1,,icotinib
22058,5209,icotinib hydrochloride,,,icotinib hydrochloride
22059,5210,olmutinib,1,,olmutinib
22061,5210,olita,,,olita
22062,5210,BI 1482694,,,bi 1482694
22064,5210,HM 61713,,,hm 61713
22066,5208,SP-304,,,sp-304
22068,4928,follitropin delta,,,follitropin delta
22069,4299,GS-9350,,,gs-9350
22070,5188,IY5511HCl,,,iy5511hcl
22071,5211,apatinib,1,,apatinib
22072,5211,apatinib mesylate,,,apatinib mesylate
22073,5211,apatinib mesilate,,,apatinib mesilate
22074,5211,YN968D1,,,yn968d1
22075,4715,cabozantinib malate,,,cabozantinib malate
22076,5210,olmutinib hydrochloride,,,olmutinib hydrochloride
22077,5210,olmutinib HCl,,,olmutinib hcl
22078,,21-Desacetyldeflazacort,,215,21-desacetyldeflazacort
22079,5212,tasonermin,1,,tasonermin
22080,5212,beromun,,,beromun
22081,4988,choleic acid,,,choleic acid
22082,5213,sulesomab,1,,sulesomab
22083,5213,IMMU-MN3,,,immu-mn3
22084,5213,LeukoScan,,,leukoscan
22085,1736,methanthelinium bromide,,,methanthelinium bromide
22087,768,mercaptamine hydrochloride,,,mercaptamine hydrochloride
22088,4419,bemarsal,,,bemarsal
22089,4419,"1,2-di(4-arsonophenylamino)ethane decahydrate",,,"1,2-di(4-arsonophenylamino)ethane decahydrate"
22090,1545,ONO-1101,,,ono-1101
22091,1545,ONO 1101,,,ono 1101
